,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, NC,19,0,0,0,0,0,0,0,1.0,0,0,5,0,0,0,1,0,0,1,0,0,0.0,4.56,1.0, ,105.4
1,1, NC,20,0,0,3,0,0,0,0,15.0,8,8,63,11,0,1,9,0,1,10,0,1,4.8,4.87,1.33, 94.6,92.6
2,2, NC,21,0,0,1,0,0,0,0,10.1,4,4,46,10,0,1,4,0,1,8,0,1,3.48,4.41,1.36, 108.7,85.7
