,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, LG,25,0,0,0,0,0,0,0,7.1,3,3,29,6,0,0,1,0,1,4,0,0,3.68,3.13,0.96,111.0,132.9
1,1, LG,26,0,0,0,0,0,0,0,1.0,2,2,7,3,0,0,2,0,0,0,0,1,18.0,9.56,5.0,25.7,49.6
