,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, KIA,21,0,0,0,0,0,0,0,1.0,2,2,8,4,0,0,1,0,0,0,0,0,18.0,6.4,5.0,23.5,65.3
1,1, KIA,22,0,0,0,0,0,0,0,1.0,1,1,5,1,0,0,2,0,0,0,0,1,9.0,9.56,3.0,53.3,50.2
