,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, 삼성,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-127.2,-0.02
1,1, 삼성,20,7,24,23,0,3,0,0,0,3,0,0,0,0,0,5,1,0,0,0.13,0.16699999999999998,0.13,0.297,0.14800000000000002,-28.0,-0.3
