,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, 키움,21,0,0,0,0,0,0,0,5.1,0,0,20,3,0,0,1,0,0,5,0,0,0.0,2.02,0.75, ,218.3
