,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, KT,19,0,0,0,0,0,0,0,1.2,1,1,7,1,0,1,1,0,0,2,0,0,5.4,10.6,1.2,77.2,38.3
1,1, KT,20,0,0,0,0,0,0,0,2.0,3,3,13,6,0,1,1,0,0,1,0,0,13.5,10.56,3.5,35.6,44.7
