,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, 두산,19,19,18,15,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.16699999999999998,0.0,0.16699999999999998,0.12,-43.4,-0.22
