,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, 한화,18,0,0,1,0,0,0,0,5.2,4,4,30,6,0,0,3,0,3,4,0,0,6.35,5.6,1.59, 83.4,94.0
1,1, 한화,19,0,0,0,0,0,0,0,1.0,0,0,4,0,0,0,1,0,1,0,0,0,0.0,9.4,1.0, ,44.2
2,2, 한화,20,0,0,6,3,4,1,0,44.2,29,28,206,50,1,9,25,0,5,29,0,3,5.64,6.89,1.68, 83.8,69.6
