,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, LG,21,107,329,278,37,64,11,1,8,101,39,3,1,0,1,64,5,3,2,0.23,0.337,0.363,0.701,0.32899999999999996,97.1,1.06
1,1, LG,22,36,122,111,10,29,5,0,2,40,15,0,0,1,0,22,2,0,2,0.261,0.312,0.36,0.672,0.313,101.4,0.47
