,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, LG,24,0,0,1,0,0,0,0,10.2,6,6,48,9,0,3,6,0,2,8,0,0,5.06,7.81,1.41,80.7,51.0
