,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, 키움,22,9,12,11,1,2,1,0,0,3,2,0,0,0,0,5,1,0,0,0.182,0.25,0.273,0.523,0.247,37.1,-0.13
1,1, 키움,23,13,43,40,5,8,2,0,2,16,5,0,0,0,0,17,2,0,1,0.2,0.233,0.4,0.633,0.281,65.6,-0.04
2,2, 키움,24,3,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,0.315,99.3,0.01
