,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, 한화,19,0,0,0,1,1,0,0,18.2,18,18,94,26,0,4,10,0,2,18,1,0,8.68,6.62,1.93,61.1,81.0
1,1, 한화,20,0,0,6,0,4,0,1,38.1,37,34,188,51,2,8,24,0,2,27,1,1,7.98,6.74,1.96,51.9,61.8
2,2, 한화,21,0,0,5,0,5,0,0,24.2,24,23,117,30,0,5,16,0,0,19,0,2,8.39,6.6,1.87,56.3,72.7
3,3, 한화,22,0,0,1,1,1,0,0,3.0,4,4,18,2,0,0,9,0,0,3,0,1,12.0,10.33,3.67,36.5,43.4
