,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, NC,25,0,0,0,0,0,0,0,2.0,2,2,11,3,0,1,1,0,1,2,0,0,9.0,11.06,2.0,54.2,44.3
1,1, NC,26,0,0,0,0,0,0,0,5.1,5,4,27,9,0,0,1,0,0,7,0,0,6.75,1.27,1.88,67.3,350.0
