,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, 롯데,23,0,0,0,0,1,0,0,19.0,13,13,85,19,0,2,8,0,1,12,0,2,6.16,5.36,1.42,84.7,97.4
1,1, 롯데,24,0,0,0,1,1,0,0,49.2,33,30,231,64,1,6,24,3,4,24,0,4,5.44,5.52,1.77,77.2,75.8
2,2, 롯데,26,0,0,0,0,0,0,0,12.0,12,11,65,19,0,2,8,0,1,4,0,2,8.25,7.08,2.25,55.1,63.1
