,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, 롯데,19,87,226,211,24,49,13,1,4,76,25,0,1,2,0,58,7,0,1,0.23199999999999998,0.27899999999999997,0.36,0.639,0.282,55.3,-0.2
1,1, 롯데,20,59,207,187,12,38,9,0,2,53,9,1,0,0,0,57,3,0,2,0.203,0.271,0.28300000000000003,0.5539999999999999,0.263,52.2,-0.4
2,2, 롯데,21,135,531,461,62,128,22,0,17,201,67,0,3,5,0,97,15,5,3,0.278,0.361,0.436,0.797,0.36,108.5,2.47
3,3, 롯데,22,129,496,424,54,113,24,0,17,188,69,0,1,6,1,95,21,1,4,0.267,0.364,0.44299999999999995,0.807,0.373,119.0,3.28
4,4, 롯데,23,39,165,149,21,53,12,0,8,89,26,0,0,2,1,17,4,0,1,0.35600000000000004,0.41200000000000003,0.597,1.0090000000000001,0.45399999999999996,193.4,2.41
