,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, SK,19,0,0,0,0,0,0,0,19.1,5,5,81,16,0,1,12,0,1,14,0,1,2.33,4.64,1.45,182.3,91.1
1,1, SK,20,0,0,7,0,5,0,0,29.1,29,26,156,37,0,7,31,0,2,28,0,1,7.98,8.12,2.32,60.6,60.2
