,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, KIA,19,0,0,2,0,0,0,0,13.0,14,14,57,13,1,0,6,0,1,6,0,0,9.69,4.53,1.46,53.0,114.3
1,1, KIA,22,0,0,11,2,6,0,0,54.1,47,46,249,63,1,11,35,0,2,29,0,0,7.62,6.94,1.8,58.4,63.7
