,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, NC,19,1,1,10,5,4,0,1,66.1,40,39,307,82,1,7,31,0,6,46,0,4,5.29,5.06,1.7,80.1,83.6
1,1, NC,20,0,0,13,2,2,0,1,67.2,47,41,296,83,2,12,14,0,2,55,2,5,5.45,4.95,1.43,89.4,98.5
2,2, NC,21,0,0,8,5,3,0,6,63.2,40,38,286,69,0,10,28,0,1,42,0,3,5.37,5.42,1.52,84.5,83.6
3,3, NC,22,0,0,0,0,2,1,4,19.0,9,9,81,20,0,1,7,2,1,16,0,1,4.26,3.2,1.42,88.8,118.5
