,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, 두산,19,0,0,0,0,0,0,0,0.1,2,2,4,1,0,0,2,0,0,0,0,0,54.0,21.83,9.0, 9.4,23.5
1,1, 두산,20,0,0,0,0,0,0,0,2.0,0,0,8,2,0,0,1,0,0,0,0,0,0.0,4.9,1.5, ,84.8
2,2, 두산,21,0,0,4,1,2,1,0,53.1,30,29,231,47,0,3,22,2,3,54,0,1,4.89,3.56,1.29, 94.8,130.8
3,3, 두산,22,0,0,6,2,3,0,1,56.1,40,38,262,64,0,9,28,0,4,39,0,3,6.07,5.73,1.63, 71.0,74.4
