,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, SK,23,17,16,16,2,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0.063,0.063,0.125,0.188,0.08199999999999999,-69.4,-0.25
1,1, SSG,26,28,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,-120.4,-0.05
