,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, KIA,20,30,29,28,8,4,0,0,0,4,1,0,2,0,0,12,1,1,0,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,0.13,-40.1,-0.48
1,1, KIA,22,9,18,17,1,4,1,0,0,5,2,0,0,0,0,9,0,0,0,0.235,0.278,0.294,0.5720000000000001,0.27399999999999997,53.2,-0.01
