,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, 한화,23,0,0,3,0,1,0,0,30.0,19,17,145,22,0,4,30,0,3,21,0,2,5.1,7.04,1.73,81.2,59.5
1,1, 한화,26,0,0,7,0,3,0,0,26.0,19,14,129,32,0,4,19,0,2,12,1,1,4.85,6.75,1.96,75.8,55.4
