year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1991, 빙그레, 23, 92, 175, 150, 21, 38, 7, 1, 3, 56, 21, 3, 2, 3, 1, 19, 5, 8, 1, 0.253, 0.323, 0.373, 0.697, 0.310, 86.9
1992, 빙그레, 24, 114, 264, 230, 28, 53, 8, 1, 6, 81, 21, 4, 2, 5, 0, 30, 5, 5, 1, 0.230, 0.313, 0.352, 0.665, 0.305, 78.8
1993, 빙그레, 25, 41, 88, 78, 10, 21, 3, 0, 3, 33, 8, 0, 1, 0, 0, 19, 3, 1, 1, 0.269, 0.333, 0.423, 0.756, 0.350, 127.5
1994, 한화, 26, 67, 142, 128, 11, 26, 6, 1, 4, 46, 13, 0, 2, 4, 0, 30, 3, 4, 0, 0.203, 0.261, 0.359, 0.620, 0.279, 72.5
1995, 한화, 27, 76, 157, 136, 15, 33, 5, 0, 9, 65, 25, 0, 3, 5, 0, 20, 1, 5, 1, 0.243, 0.316, 0.478, 0.794, 0.346, 122.9
1996, 한화, 28, 73, 145, 125, 14, 32, 5, 2, 3, 50, 22, 2, 1, 2, 0, 26, 4, 2, 3, 0.256, 0.329, 0.400, 0.729, 0.330, 109.2
1997, 한화, 29, 73, 115, 98, 15, 27, 8, 0, 4, 47, 16, 2, 0, 4, 0, 31, 1, 4, 0, 0.276, 0.360, 0.480, 0.840, 0.366, 129.0
1998, 한화, 30, 66, 119, 105, 15, 30, 9, 0, 5, 54, 17, 0, 0, 1, 2, 22, 6, 4, 1, 0.286, 0.339, 0.514, 0.853, 0.355, 122.6
1999, 한화, 31, 80, 88, 82, 11, 25, 3, 1, 6, 48, 21, 0, 1, 0, 0, 19, 2, 1, 1, 0.305, 0.333, 0.585, 0.919, 0.380, 122.6
2000, 한화, 32, 104, 193, 175, 21, 41, 5, 0, 6, 64, 27, 0, 0, 3, 0, 54, 3, 2, 1, 0.234, 0.293, 0.366, 0.659, 0.295, 70.0
2001, 한화, 33, 59, 118, 95, 12, 24, 6, 1, 5, 47, 13, 1, 2, 3, 0, 26, 2, 4, 3, 0.253, 0.351, 0.495, 0.846, 0.359, 106.1
2002, 한화, 34, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -123.9
