year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2010, 롯데, 23, 29, 50, 45, 6, 7, 1, 0, 1, 11, 2, 0, 0, 2, 0, 18, 0, 2, 0, 0.156, 0.208, 0.244, 0.453, 0.205, 9.7
2011, 롯데, 24, 26, 41, 33, 6, 10, 0, 0, 3, 19, 8, 0, 1, 2, 0, 9, 1, 2, 1, 0.303, 0.385, 0.576, 0.960, 0.407, 147.9
2012, 롯데, 25, 78, 137, 125, 12, 25, 4, 1, 2, 37, 12, 1, 0, 0, 0, 42, 2, 8, 1, 0.200, 0.217, 0.296, 0.513, 0.225, 30.5
2013, 롯데, 26, 113, 398, 341, 50, 88, 15, 3, 5, 124, 37, 7, 3, 8, 0, 54, 8, 14, 5, 0.258, 0.328, 0.364, 0.692, 0.316, 82.2
2014, 롯데, 27, 124, 558, 477, 89, 140, 27, 7, 3, 190, 58, 8, 4, 11, 0, 105, 10, 6, 2, 0.294, 0.386, 0.398, 0.784, 0.362, 103.6
2015, 롯데, 28, 135, 562, 486, 85, 146, 27, 2, 9, 204, 62, 16, 6, 14, 2, 102, 14, 7, 3, 0.300, 0.382, 0.420, 0.802, 0.363, 110.1
2016, 롯데, 29, 121, 439, 370, 48, 97, 18, 2, 2, 125, 46, 7, 7, 16, 0, 75, 12, 8, 2, 0.262, 0.362, 0.338, 0.700, 0.331, 82.5
2017, 롯데, 30, 68, 136, 109, 16, 27, 8, 2, 1, 42, 6, 3, 1, 5, 0, 28, 4, 3, 1, 0.248, 0.376, 0.385, 0.761, 0.344, 96.8
2018, 롯데, 31, 91, 194, 174, 33, 53, 10, 1, 7, 86, 26, 4, 2, 1, 1, 39, 4, 0, 3, 0.305, 0.361, 0.494, 0.855, 0.367, 110.7
2019, 롯데, 32, 88, 222, 190, 26, 43, 4, 1, 2, 55, 17, 4, 3, 5, 1, 47, 4, 3, 1, 0.226, 0.324, 0.289, 0.614, 0.293, 73.2
2020, 롯데, 33, 111, 476, 410, 72, 121, 19, 1, 11, 175, 58, 11, 1, 4, 0, 85, 8, 2, 4, 0.295, 0.382, 0.427, 0.809, 0.371, 115.9
2021, 롯데, 34, 135, 561, 486, 70, 142, 27, 1, 14, 213, 79, 8, 1, 3, 8, 89, 6, 1, 3, 0.292, 0.380, 0.438, 0.819, 0.377, 121.9
2022, 롯데, 35, 33, 137, 112, 17, 25, 0, 0, 1, 28, 12, 2, 1, 0, 0, 21, 3, 3, 2, 0.223, 0.336, 0.250, 0.586, 0.285, 78.1
