year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1992, 삼성, 22, 126, 511, 410, 95, 130, 18, 7, 11, 195, 52, 24, 17, 13, 2, 63, 5, 14, 2, 0.317, 0.433, 0.476, 0.908, 0.406, 145.5
1993, 삼성, 23, 68, 295, 249, 53, 86, 10, 5, 5, 121, 28, 20, 9, 12, 0, 29, 3, 1, 1, 0.345, 0.442, 0.486, 0.928, 0.434, 187.5
1994, 삼성, 24, 100, 375, 319, 44, 81, 12, 2, 5, 112, 33, 15, 10, 10, 0, 45, 9, 2, 1, 0.254, 0.359, 0.351, 0.710, 0.338, 112.9
1995, 삼성, 25, 110, 346, 293, 54, 69, 11, 0, 1, 83, 18, 11, 2, 9, 0, 55, 2, 2, 1, 0.235, 0.344, 0.283, 0.627, 0.302, 92.8
1996, 삼성,해태, 26, 101, 318, 264, 37, 48, 12, 4, 3, 77, 19, 15, 3, 9, 1, 38, 3, 9, 1, 0.182, 0.298, 0.292, 0.589, 0.275, 70.9
, 해태, 26, 83, 271, 225, 0, 42, 11, 3, 3, 68, 17, 13, 0, 8, 0, 0, 0, 9, 1, 0.187, 0.298, 0.302, 0.600, 0.278, 73.2
, 삼성, 26, 18, 47, 39, 5, 6, 1, 1, 0, 9, 2, 2, 0, 1, 0, 8, 0, 0, 0, 0.154, 0.298, 0.231, 0.529, 0.265, 64.6
1997, LG, 27, 122, 428, 363, 64, 95, 17, 4, 5, 135, 29, 25, 10, 7, 0, 51, 4, 13, 2, 0.262, 0.348, 0.372, 0.720, 0.324, 100.0
1998, LG,한화, 28, 64, 180, 139, 22, 28, 4, 0, 3, 41, 17, 2, 7, 6, 1, 21, 3, 7, 2, 0.201, 0.347, 0.295, 0.642, 0.294, 80.9
, LG, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , 
, 한화, 28, 64, 180, 139, 22, 28, 4, 0, 3, 41, 17, 2, 6, 6, 1, 21, 2, 7, 2, 0.201, 0.347, 0.295, 0.642, 0.294, 80.9
1999, 쌍방울, 29, 59, 206, 168, 18, 46, 8, 0, 1, 57, 14, 4, 5, 6, 0, 24, 2, 6, 1, 0.274, 0.385, 0.339, 0.724, 0.334, 92.6
