year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2003, 두산, 19, 96, 118, 99, 21, 15, 1, 2, 0, 20, 3, 1, 0, 3, 0, 29, 5, 4, 0, 0.152, 0.263, 0.202, 0.465, 0.225, 19.1
2004, 두산, 20, 64, 63, 59, 14, 18, 6, 0, 1, 27, 9, 1, 1, 0, 0, 13, 0, 0, 1, 0.305, 0.333, 0.458, 0.791, 0.357, 112.0
2005, 두산, 21, 99, 200, 174, 21, 47, 9, 0, 1, 59, 19, 8, 3, 4, 0, 36, 5, 10, 2, 0.270, 0.321, 0.339, 0.660, 0.295, 73.1
2006, 두산, 22, 114, 271, 233, 20, 54, 8, 2, 3, 75, 30, 2, 7, 6, 2, 37, 4, 10, 4, 0.232, 0.299, 0.322, 0.621, 0.280, 71.6
2007, 두산,SK, 23, 117, 331, 284, 30, 69, 13, 2, 2, 92, 27, 3, 4, 4, 0, 42, 6, 15, 6, 0.243, 0.301, 0.324, 0.625, 0.282, 65.0
, SK, 23, 100, 278, 242, 21, 59, 11, 1, 2, 78, 25, 3, 3, 3, 0, 36, 5, 9, 6, 0.244, 0.297, 0.322, 0.620, 0.283, 65.7
, 두산, 23, 17, 53, 42, 9, 10, 2, 1, 0, 14, 2, 0, 1, 1, 0, 6, 1, 6, 0, 0.238, 0.319, 0.333, 0.653, 0.276, 61.4
2008, SK, 24, 118, 413, 361, 43, 89, 16, 3, 3, 120, 46, 14, 5, 6, 0, 64, 12, 13, 7, 0.247, 0.303, 0.332, 0.635, 0.291, 69.5
2009, SK, 25, 118, 454, 382, 60, 110, 13, 0, 15, 168, 65, 21, 9, 7, 0, 74, 8, 20, 4, 0.288, 0.364, 0.440, 0.804, 0.347, 98.1
2010, SK, 26, 100, 353, 305, 49, 82, 13, 2, 7, 120, 42, 14, 6, 5, 0, 74, 3, 16, 2, 0.269, 0.332, 0.393, 0.726, 0.320, 85.0
2013, SK, 29, 15, 24, 23, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8, 0, 1, 0, 0.087, 0.087, 0.087, 0.174, 0.080, -77.4
2014, SK, 30, 127, 478, 422, 64, 115, 25, 0, 7, 161, 51, 10, 3, 3, 0, 101, 8, 14, 3, 0.273, 0.332, 0.382, 0.713, 0.318, 77.2
2015, SK, 31, 96, 273, 246, 31, 66, 15, 0, 5, 96, 22, 3, 5, 2, 0, 47, 9, 12, 1, 0.268, 0.307, 0.390, 0.697, 0.300, 70.7
2016, SK, 32, 24, 65, 57, 13, 22, 2, 0, 5, 39, 12, 0, 4, 3, 0, 6, 4, 3, 0, 0.386, 0.436, 0.684, 1.120, 0.462, 164.4
2017, SK, 33, 122, 452, 419, 69, 122, 24, 1, 19, 205, 65, 0, 3, 5, 3, 85, 15, 8, 1, 0.291, 0.329, 0.489, 0.818, 0.347, 98.4
2018, SK, 34, 119, 420, 362, 54, 95, 24, 0, 12, 155, 56, 5, 6, 5, 0, 66, 2, 13, 2, 0.262, 0.339, 0.428, 0.767, 0.328, 85.9
2019, SK, 35, 94, 245, 225, 14, 50, 9, 0, 3, 68, 20, 1, 2, 3, 0, 54, 6, 4, 1, 0.222, 0.270, 0.302, 0.572, 0.265, 53.1
2020, KIA, 36, 64, 222, 204, 21, 57, 5, 0, 6, 80, 26, 0, 0, 1, 0, 44, 6, 4, 1, 0.279, 0.321, 0.392, 0.713, 0.320, 83.4
2021, KIA, 37, 19, 32, 31, 0, 5, 0, 0, 0, 5, 3, 0, 0, 0, 0, 12, 2, 0, 1, 0.161, 0.156, 0.161, 0.318, 0.150, -27.9
