year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1982, OB, 23, 47, 125, 103, 10, 28, 2, 0, 1, 33, 14, 6, 3, 3, 0, 8, 2, 8, 0, 0.272, 0.359, 0.320, 0.679, 0.307, 84.2
1983, OB, 24, 84, 260, 233, 17, 52, 8, 2, 1, 67, 23, 2, 3, 3, 0, 20, 7, 9, 1, 0.223, 0.275, 0.288, 0.563, 0.258, 58.2
1984, OB, 25, 100, 375, 325, 38, 86, 18, 2, 2, 114, 21, 23, 13, 7, 0, 25, 8, 15, 1, 0.265, 0.333, 0.351, 0.684, 0.312, 94.6
1985, OB, 26, 105, 455, 384, 57, 98, 17, 0, 9, 142, 40, 13, 12, 7, 2, 40, 10, 16, 4, 0.255, 0.339, 0.370, 0.709, 0.322, 97.7
1986, OB, 27, 78, 341, 274, 39, 68, 7, 3, 0, 81, 25, 10, 10, 7, 0, 21, 4, 20, 2, 0.248, 0.350, 0.296, 0.646, 0.298, 88.1
1987, OB, 28, 104, 454, 382, 52, 93, 12, 0, 1, 108, 41, 22, 11, 5, 0, 29, 11, 11, 2, 0.243, 0.343, 0.283, 0.626, 0.304, 82.7
1988, OB, 29, 108, 467, 397, 63, 104, 20, 1, 6, 144, 40, 25, 4, 3, 2, 33, 13, 16, 3, 0.262, 0.344, 0.363, 0.706, 0.321, 95.9
1989, OB, 30, 98, 369, 309, 30, 68, 6, 3, 1, 83, 25, 16, 9, 6, 0, 10, 7, 10, 1, 0.220, 0.326, 0.269, 0.595, 0.291, 74.3
1990, OB, 31, 112, 444, 380, 47, 101, 11, 1, 4, 126, 30, 14, 12, 2, 1, 30, 7, 14, 0, 0.266, 0.351, 0.332, 0.683, 0.322, 93.6
1991, OB, 32, 126, 509, 430, 53, 97, 9, 0, 1, 109, 30, 50, 22, 4, 0, 32, 13, 29, 3, 0.226, 0.300, 0.253, 0.554, 0.257, 49.6
1992, OB, 33, 84, 283, 240, 28, 64, 6, 1, 1, 75, 17, 8, 2, 3, 1, 19, 6, 16, 0, 0.267, 0.341, 0.313, 0.653, 0.295, 71.0
