year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2002, SK, 21, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , 
2003, SK, 22, 10, 2, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0.000, 0.000, 0.000, 0.000, 0.000, -141.9
2004, SK, 23, 105, 115, 103, 11, 17, 2, 0, 0, 19, 5, 0, 1, 2, 0, 31, 0, 4, 0, 0.165, 0.218, 0.184, 0.403, 0.191, -3.7
2005, SK, 24, 99, 70, 59, 11, 12, 3, 1, 0, 17, 4, 1, 1, 3, 0, 19, 2, 4, 0, 0.203, 0.288, 0.288, 0.576, 0.261, 49.3
2006, SK, 25, 122, 428, 387, 46, 98, 15, 4, 5, 136, 26, 5, 1, 5, 0, 68, 6, 11, 0, 0.253, 0.307, 0.351, 0.658, 0.303, 87.5
2007, SK,두산, 26, 109, 366, 310, 33, 78, 14, 1, 3, 103, 36, 5, 3, 7, 0, 47, 7, 14, 6, 0.252, 0.324, 0.332, 0.656, 0.300, 78.7
, SK, 26, 14, 22, 16, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0.125, 0.300, 0.125, 0.425, 0.217, 18.2
, 두산, 26, 95, 344, 294, 32, 76, 14, 1, 3, 101, 36, 5, 3, 7, 0, 44, 7, 12, 6, 0.259, 0.325, 0.344, 0.669, 0.306, 82.5
2008, 두산, 27, 90, 237, 213, 22, 60, 9, 3, 2, 81, 23, 2, 4, 5, 0, 28, 7, 2, 1, 0.282, 0.345, 0.380, 0.725, 0.340, 103.5
2009, 두산, 28, 38, 66, 61, 5, 16, 4, 1, 0, 22, 7, 1, 1, 1, 0, 11, 5, 1, 0, 0.262, 0.308, 0.361, 0.668, 0.302, 67.1
2010, 한화, 29, 125, 416, 375, 33, 87, 13, 1, 7, 123, 37, 2, 4, 6, 0, 57, 4, 6, 3, 0.232, 0.290, 0.328, 0.618, 0.284, 62.0
2011, 한화, 30, 122, 420, 366, 46, 110, 16, 3, 8, 156, 50, 8, 8, 5, 0, 64, 5, 14, 4, 0.301, 0.360, 0.426, 0.786, 0.354, 112.6
2012, 한화, 31, 118, 425, 376, 36, 105, 23, 4, 4, 148, 48, 5, 1, 3, 0, 57, 9, 14, 5, 0.279, 0.329, 0.394, 0.722, 0.327, 101.9
2013, 한화, 32, 122, 448, 390, 54, 100, 23, 2, 4, 139, 42, 11, 4, 6, 0, 88, 10, 11, 3, 0.256, 0.330, 0.356, 0.686, 0.318, 83.9
2014, 한화,SK, 33, 15, 28, 25, 1, 4, 0, 0, 0, 4, 2, 0, 0, 1, 0, 5, 2, 0, 0, 0.160, 0.250, 0.160, 0.410, 0.215, 5.4
, 한화, 33, 9, 17, 14, 1, 3, 0, 0, 0, 3, 2, 0, 0, 1, 0, 3, 0, 0, 0, 0.214, 0.353, 0.214, 0.567, 0.299, 57.2
, SK, 33, 6, 11, 11, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0.091, 0.091, 0.091, 0.182, 0.085, -78.0
2015, SK, 34, 36, 86, 72, 9, 19, 3, 0, 2, 28, 12, 0, 1, 1, 0, 23, 6, 6, 1, 0.264, 0.325, 0.389, 0.714, 0.301, 71.5
2016, SK, 35, 14, 15, 12, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 1, 0.000, 0.133, 0.000, 0.133, 0.100, -69.6
2017, SK, 36, 58, 124, 105, 18, 29, 5, 1, 0, 36, 4, 3, 0, 2, 0, 20, 1, 7, 0, 0.276, 0.350, 0.343, 0.693, 0.306, 74.2
2018, SK, 37, 4, 6, 5, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0.200, 0.200, 0.400, 0.600, 0.207, 12.3
