year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1989, 삼성, 24, 57, 143, 117, 16, 17, 3, 0, 4, 32, 13, 1, 2, 0, 0, 33, 3, 3, 1, 0.145, 0.279, 0.274, 0.552, 0.269, 60.8
1990, 삼성, 25, 71, 223, 198, 29, 47, 4, 0, 10, 81, 33, 2, 2, 3, 0, 49, 2, 1, 1, 0.237, 0.315, 0.409, 0.724, 0.339, 104.8
1991, OB, 26, 107, 361, 303, 42, 72, 11, 2, 15, 132, 47, 2, 3, 1, 2, 76, 4, 2, 2, 0.238, 0.351, 0.436, 0.787, 0.359, 121.2
1992, OB, 27, 118, 435, 351, 53, 76, 13, 2, 18, 147, 61, 7, 3, 7, 2, 86, 5, 2, 5, 0.217, 0.353, 0.419, 0.772, 0.351, 109.8
1993, OB, 28, 103, 290, 244, 23, 54, 12, 3, 7, 93, 29, 0, 1, 2, 0, 55, 8, 3, 3, 0.221, 0.328, 0.381, 0.709, 0.332, 115.1
1994, OB, 29, 66, 193, 169, 16, 36, 6, 0, 4, 54, 19, 1, 1, 1, 2, 37, 8, 2, 3, 0.213, 0.288, 0.320, 0.608, 0.279, 71.0
1995, 태평양, 30, 121, 484, 415, 71, 101, 17, 1, 21, 183, 68, 3, 1, 2, 2, 105, 12, 1, 6, 0.243, 0.338, 0.441, 0.778, 0.351, 126.5
1996, 현대, 31, 45, 86, 72, 4, 12, 3, 0, 1, 18, 6, 0, 0, 1, 1, 18, 1, 0, 0, 0.167, 0.302, 0.250, 0.552, 0.269, 66.4
1997, 현대,쌍방울, 32, 64, 98, 86, 8, 18, 4, 0, 4, 34, 18, 2, 1, 0, 1, 30, 2, 0, 0, 0.209, 0.306, 0.395, 0.702, 0.316, 94.6
, 쌍방울, 32, 64, 98, 86, 8, 18, 4, 0, 4, 34, 18, 2, 1, 0, 1, 30, 2, 0, 0, 0.209, 0.306, 0.395, 0.702, 0.316, 94.6
, 현대, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , 
1998, 쌍방울, 33, 76, 161, 137, 12, 31, 10, 0, 2, 47, 17, 0, 0, 0, 0, 35, 2, 1, 0, 0.226, 0.338, 0.343, 0.681, 0.315, 94.9
