year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1982, OB, 19, 76, 316, 266, 45, 82, 11, 5, 3, 112, 25, 9, 5, 8, 0, 32, 3, 7, 0, 0.308, 0.405, 0.421, 0.826, 0.377, 130.3
1983, OB, 20, 66, 263, 219, 39, 61, 8, 4, 4, 89, 27, 4, 3, 8, 0, 36, 5, 13, 2, 0.279, 0.360, 0.406, 0.766, 0.340, 116.4
1984, OB, 21, 81, 286, 240, 21, 55, 9, 0, 1, 67, 23, 15, 7, 4, 0, 38, 6, 8, 3, 0.229, 0.324, 0.279, 0.603, 0.286, 76.3
1985, OB, 22, 94, 326, 264, 35, 62, 9, 0, 2, 77, 21, 17, 5, 8, 1, 41, 3, 10, 2, 0.235, 0.354, 0.292, 0.646, 0.308, 87.9
1986, OB, 23, 54, 94, 78, 11, 16, 1, 1, 1, 22, 6, 0, 3, 2, 0, 16, 0, 1, 3, 0.205, 0.301, 0.282, 0.583, 0.281, 74.8
1987, OB, 24, 95, 177, 156, 16, 34, 2, 0, 2, 42, 18, 4, 2, 0, 0, 28, 4, 5, 2, 0.218, 0.279, 0.269, 0.548, 0.260, 50.7
1988, OB, 25, 72, 147, 113, 31, 25, 2, 0, 3, 36, 12, 5, 2, 0, 0, 28, 0, 7, 0, 0.221, 0.371, 0.319, 0.690, 0.322, 96.7
1989, OB, 26, 63, 128, 106, 11, 24, 7, 0, 0, 31, 10, 4, 3, 2, 1, 24, 0, 1, 2, 0.226, 0.333, 0.292, 0.626, 0.302, 82.2
1990, OB, 27, 35, 89, 76, 9, 22, 4, 1, 1, 31, 9, 4, 0, 2, 0, 11, 0, 2, 0, 0.289, 0.379, 0.408, 0.787, 0.368, 125.3
1991, OB, 28, 90, 182, 154, 16, 31, 4, 3, 1, 44, 8, 3, 2, 1, 2, 32, 3, 11, 0, 0.201, 0.281, 0.286, 0.566, 0.251, 45.4
1992, OB, 29, 98, 221, 187, 31, 43, 4, 2, 4, 63, 18, 9, 4, 0, 0, 43, 6, 10, 2, 0.230, 0.308, 0.337, 0.645, 0.288, 66.1
1993, OB, 30, 12, 7, 5, 4, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0.000, 0.286, 0.000, 0.286, 0.201, 15.4
