year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2001, 롯데, 23, 28, 35, 33, 6, 5, 1, 0, 0, 6, 5, 1, 0, 0, 0, 8, 1, 0, 0, 0.152, 0.200, 0.182, 0.382, 0.187, -8.4
2002, 롯데, 24, 81, 134, 127, 12, 26, 4, 2, 2, 40, 10, 7, 8, 0, 0, 35, 0, 2, 1, 0.205, 0.227, 0.315, 0.542, 0.236, 35.0
2003, 롯데, 25, 101, 296, 271, 31, 67, 11, 3, 6, 102, 33, 3, 7, 1, 1, 52, 1, 10, 1, 0.247, 0.283, 0.376, 0.660, 0.286, 63.3
2004, 롯데, 26, 54, 157, 140, 18, 37, 6, 2, 0, 47, 9, 6, 2, 1, 0, 31, 3, 5, 0, 0.264, 0.322, 0.336, 0.658, 0.301, 73.7
2005, 롯데, 27, 116, 398, 344, 47, 88, 16, 3, 5, 125, 33, 21, 8, 3, 0, 79, 5, 25, 1, 0.256, 0.311, 0.363, 0.674, 0.293, 72.1
2006, 롯데, 28, 73, 185, 166, 14, 29, 6, 1, 0, 37, 9, 5, 1, 0, 0, 40, 2, 10, 1, 0.175, 0.211, 0.223, 0.434, 0.196, 9.0
2007, 삼성, 29, 126, 471, 416, 43, 105, 20, 2, 5, 144, 31, 19, 9, 3, 0, 68, 11, 23, 2, 0.252, 0.301, 0.346, 0.648, 0.290, 71.6
2008, 삼성, 30, 97, 278, 244, 29, 45, 8, 0, 1, 56, 17, 9, 1, 2, 0, 32, 7, 7, 6, 0.184, 0.244, 0.230, 0.473, 0.225, 25.4
2009, 삼성, 31, 124, 485, 423, 71, 123, 17, 2, 20, 204, 61, 21, 6, 1, 1, 72, 10, 10, 3, 0.291, 0.362, 0.482, 0.844, 0.366, 110.8
2010, 삼성, 32, 125, 476, 397, 56, 111, 22, 1, 9, 162, 57, 20, 9, 4, 2, 82, 14, 13, 6, 0.280, 0.369, 0.408, 0.777, 0.349, 104.5
2011, 삼성, 33, 117, 382, 331, 38, 69, 11, 2, 2, 90, 39, 13, 10, 3, 0, 68, 10, 8, 2, 0.208, 0.294, 0.272, 0.566, 0.271, 56.9
2012, 삼성, 34, 44, 112, 100, 9, 21, 2, 1, 2, 31, 7, 1, 2, 0, 0, 18, 2, 4, 0, 0.210, 0.269, 0.310, 0.579, 0.266, 59.1
2013, 삼성, 35, 37, 86, 72, 10, 17, 1, 0, 0, 18, 5, 3, 2, 0, 0, 20, 4, 4, 1, 0.236, 0.317, 0.250, 0.567, 0.270, 50.8
2015, kt, 37, 89, 168, 134, 12, 28, 2, 2, 2, 40, 18, 1, 0, 0, 2, 37, 5, 6, 1, 0.209, 0.340, 0.299, 0.638, 0.292, 59.4
