year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2006, 두산, 19, 80, 64, 61, 20, 12, 0, 1, 0, 14, 4, 17, 3, 0, 0, 16, 1, 0, 1, 0.197, 0.219, 0.230, 0.448, 0.212, 22.0
2007, 두산, 20, 119, 372, 328, 53, 80, 14, 3, 3, 109, 31, 30, 9, 5, 0, 56, 5, 5, 6, 0.244, 0.308, 0.332, 0.640, 0.299, 77.4
2008, 두산, 21, 87, 101, 93, 26, 18, 0, 1, 0, 20, 0, 18, 6, 1, 0, 18, 2, 1, 0, 0.194, 0.250, 0.215, 0.465, 0.228, 26.6
2009, 두산, 22, 115, 291, 261, 49, 67, 14, 0, 5, 96, 28, 18, 5, 6, 0, 54, 7, 3, 4, 0.257, 0.313, 0.368, 0.680, 0.307, 70.8
2010, 두산, 23, 64, 80, 70, 23, 20, 2, 1, 0, 24, 4, 11, 4, 0, 2, 14, 0, 1, 0, 0.286, 0.367, 0.343, 0.710, 0.325, 88.9
2012, 두산, 25, 2, 8, 7, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0.143, 0.143, 0.143, 0.286, 0.119, -43.7
2013, 두산, 26, 119, 449, 383, 71, 122, 21, 7, 9, 184, 65, 27, 8, 7, 0, 62, 7, 12, 7, 0.319, 0.387, 0.480, 0.867, 0.388, 131.7
2014, 두산, 27, 124, 527, 470, 85, 162, 31, 3, 12, 235, 79, 16, 8, 6, 0, 63, 11, 8, 6, 0.345, 0.395, 0.500, 0.895, 0.394, 130.3
2015, 두산, 28, 129, 561, 491, 80, 149, 20, 2, 12, 209, 75, 7, 3, 8, 0, 74, 15, 6, 6, 0.303, 0.373, 0.426, 0.799, 0.360, 112.3
2016, 두산, 29, 134, 579, 511, 98, 166, 31, 4, 16, 253, 87, 9, 2, 15, 1, 91, 18, 1, 4, 0.325, 0.396, 0.495, 0.891, 0.400, 129.5
2017, 두산, 30, 123, 520, 447, 73, 136, 21, 0, 14, 199, 71, 3, 4, 19, 2, 74, 14, 1, 6, 0.304, 0.389, 0.445, 0.834, 0.374, 122.7
2018, 롯데, 31, 118, 494, 443, 74, 141, 21, 0, 17, 213, 66, 8, 3, 8, 3, 68, 10, 2, 6, 0.318, 0.374, 0.481, 0.855, 0.370, 113.1
2019, 롯데, 32, 101, 420, 369, 52, 112, 24, 2, 9, 167, 43, 13, 6, 5, 0, 55, 9, 1, 3, 0.304, 0.380, 0.453, 0.832, 0.382, 133.0
2020, 롯데, 33, 109, 342, 309, 42, 72, 12, 0, 2, 90, 23, 10, 6, 5, 1, 62, 12, 5, 2, 0.233, 0.291, 0.291, 0.582, 0.271, 50.8
2021, 롯데, 34, 14, 49, 42, 5, 8, 3, 0, 0, 11, 2, 0, 1, 0, 0, 11, 2, 1, 0, 0.190, 0.292, 0.262, 0.554, 0.269, 50.2
