year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2002, KIA, 22, 52, 122, 113, 11, 29, 7, 1, 3, 47, 12, 3, 0, 1, 0, 25, 4, 0, 0, 0.257, 0.312, 0.416, 0.727, 0.323, 96.3
2003, KIA, 23, 129, 397, 350, 42, 92, 15, 0, 5, 122, 43, 8, 4, 3, 0, 41, 3, 17, 2, 0.263, 0.316, 0.349, 0.664, 0.294, 69.5
2004, KIA, 24, 68, 139, 116, 17, 32, 9, 0, 1, 44, 10, 3, 0, 5, 0, 14, 5, 7, 0, 0.276, 0.364, 0.379, 0.743, 0.334, 96.1
2006, KIA, 26, 77, 272, 247, 27, 60, 14, 1, 5, 91, 27, 2, 5, 2, 0, 39, 8, 9, 2, 0.243, 0.281, 0.368, 0.650, 0.292, 80.2
2007, KIA, 27, 126, 521, 453, 63, 153, 31, 0, 2, 190, 48, 4, 2, 3, 0, 61, 11, 13, 8, 0.338, 0.393, 0.419, 0.812, 0.370, 128.2
2008, KIA, 28, 112, 435, 393, 33, 101, 19, 2, 2, 130, 40, 5, 5, 3, 1, 51, 12, 4, 4, 0.257, 0.312, 0.331, 0.642, 0.301, 76.9
2009, KIA, 29, 120, 428, 363, 35, 92, 15, 0, 2, 113, 33, 11, 3, 10, 0, 63, 16, 15, 6, 0.253, 0.329, 0.311, 0.641, 0.294, 61.2
2010, KIA, 30, 108, 304, 260, 27, 68, 13, 1, 2, 89, 28, 0, 2, 1, 0, 38, 6, 17, 5, 0.262, 0.314, 0.342, 0.656, 0.288, 64.2
2011, KIA, 31, 104, 257, 222, 24, 59, 10, 1, 1, 74, 17, 1, 1, 2, 0, 38, 4, 11, 2, 0.266, 0.329, 0.333, 0.663, 0.304, 78.4
2012, KIA, 32, 6, 6, 5, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0.200, 0.333, 0.200, 0.533, 0.279, 67.9
2013, NC, 33, 91, 161, 139, 10, 38, 7, 0, 0, 45, 9, 2, 0, 3, 0, 14, 4, 3, 0, 0.273, 0.361, 0.324, 0.685, 0.329, 91.2
2014, NC, 34, 7, 12, 11, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0.091, 0.091, 0.091, 0.182, 0.078, -83.0
