year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2006, 한화, 22, 4, 4, 4, 0, 2, 0, 0, 0, 2, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0.500, 0.500, 0.500, 1.000, 0.474, 206.6
2007, 한화, 23, 61, 105, 94, 11, 23, 5, 0, 4, 40, 12, 0, 0, 2, 0, 22, 3, 0, 0, 0.245, 0.324, 0.426, 0.749, 0.347, 111.9
2008, 한화, 24, 124, 450, 383, 44, 102, 16, 0, 23, 187, 73, 0, 1, 11, 4, 78, 9, 0, 6, 0.266, 0.362, 0.488, 0.851, 0.385, 133.3
2009, 한화, 25, 112, 446, 360, 62, 104, 17, 2, 23, 194, 68, 1, 1, 11, 4, 89, 6, 0, 3, 0.289, 0.419, 0.539, 0.958, 0.420, 146.1
2010, 한화, 26, 116, 473, 370, 62, 98, 13, 0, 15, 156, 62, 7, 6, 13, 3, 99, 9, 0, 2, 0.265, 0.418, 0.422, 0.840, 0.390, 132.2
2013, 한화, 29, 93, 321, 279, 24, 64, 13, 0, 3, 86, 23, 1, 2, 7, 1, 78, 8, 0, 2, 0.229, 0.324, 0.308, 0.632, 0.307, 76.4
2014, 한화, 30, 89, 214, 186, 26, 48, 8, 0, 7, 77, 39, 0, 0, 3, 1, 51, 10, 0, 1, 0.258, 0.351, 0.414, 0.764, 0.346, 88.2
2015, 한화, 31, 22, 50, 46, 5, 11, 2, 0, 0, 13, 3, 0, 0, 2, 0, 16, 1, 0, 0, 0.239, 0.300, 0.283, 0.583, 0.279, 49.6
2016, 한화, 32, 24, 24, 20, 3, 7, 1, 1, 0, 10, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0.350, 0.458, 0.500, 0.958, 0.441, 152.9
2017, 넥센, 33, 46, 100, 90, 14, 28, 5, 0, 4, 45, 7, 0, 0, 1, 0, 24, 2, 0, 0, 0.311, 0.380, 0.500, 0.880, 0.388, 128.4
2018, 넥센, 34, 29, 74, 66, 5, 13, 2, 0, 1, 18, 5, 0, 0, 2, 1, 25, 4, 0, 1, 0.197, 0.270, 0.273, 0.543, 0.246, 32.6
