year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1982, 삼미, 26, 77, 306, 263, 38, 71, 12, 3, 9, 116, 37, 2, 4, 1, 1, 30, 3, 1, 2, 0.270, 0.364, 0.441, 0.805, 0.365, 121.5
1983, 삼미, 27, 59, 214, 194, 11, 43, 1, 1, 2, 52, 13, 0, 1, 1, 0, 34, 5, 1, 1, 0.222, 0.286, 0.268, 0.554, 0.266, 64.7
1984, 삼미, 28, 58, 202, 190, 16, 34, 9, 0, 6, 61, 18, 0, 0, 1, 0, 37, 4, 4, 0, 0.179, 0.212, 0.321, 0.533, 0.243, 45.9
1985, 삼미/청보, 29, 73, 272, 247, 29, 72, 14, 0, 9, 113, 36, 1, 1, 1, 0, 35, 4, 2, 2, 0.292, 0.344, 0.457, 0.802, 0.367, 128.5
1986, 청보, 30, 71, 140, 121, 10, 19, 4, 0, 2, 29, 10, 1, 0, 4, 0, 19, 4, 2, 0, 0.157, 0.261, 0.240, 0.501, 0.248, 52.4
1987, 청보, 31, 39, 57, 54, 5, 11, 3, 0, 0, 14, 3, 2, 0, 0, 0, 10, 1, 1, 0, 0.204, 0.232, 0.259, 0.491, 0.232, 33.0
1988, 태평양, 32, 36, 103, 95, 4, 23, 4, 0, 1, 30, 8, 0, 2, 0, 0, 4, 1, 1, 0, 0.242, 0.294, 0.316, 0.610, 0.287, 72.4
