year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1995, LG, 23, 106, 299, 239, 32, 55, 10, 4, 4, 85, 18, 2, 5, 5, 2, 42, 1, 1, 2, 0.230, 0.376, 0.356, 0.732, 0.343, 121.8
1996, LG, 24, 118, 471, 389, 59, 111, 15, 1, 18, 182, 72, 1, 4, 11, 13, 58, 7, 0, 7, 0.285, 0.395, 0.468, 0.863, 0.387, 150.2
1997, LG, 25, 117, 478, 411, 54, 117, 23, 1, 15, 187, 84, 5, 2, 2, 2, 51, 8, 0, 10, 0.285, 0.363, 0.455, 0.818, 0.365, 129.8
1998, LG, 26, 124, 490, 412, 47, 110, 22, 1, 11, 167, 70, 0, 1, 7, 5, 65, 6, 1, 11, 0.267, 0.360, 0.405, 0.765, 0.342, 114.2
1999, LG, 27, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , 
2000, 현대, 28, 130, 502, 430, 66, 114, 30, 1, 21, 209, 75, 3, 2, 15, 1, 59, 7, 3, 3, 0.265, 0.361, 0.486, 0.847, 0.371, 120.8
2001, 두산, 29, 117, 469, 369, 83, 127, 20, 1, 24, 221, 88, 7, 1, 7, 8, 50, 6, 4, 3, 0.344, 0.473, 0.599, 1.072, 0.466, 179.5
2002, 두산, 30, 119, 463, 383, 56, 94, 16, 3, 15, 161, 57, 2, 1, 6, 4, 55, 11, 0, 7, 0.245, 0.361, 0.420, 0.781, 0.346, 113.0
2003, 두산, 31, 111, 322, 276, 28, 65, 16, 0, 5, 96, 27, 1, 0, 3, 1, 44, 6, 0, 4, 0.236, 0.332, 0.348, 0.680, 0.315, 84.0
2004, KIA, 32, 128, 469, 372, 64, 105, 23, 2, 22, 198, 81, 1, 4, 6, 4, 54, 7, 3, 9, 0.282, 0.408, 0.532, 0.940, 0.413, 149.6
2005, KIA, 33, 94, 309, 252, 34, 64, 9, 0, 12, 109, 39, 3, 1, 7, 3, 50, 6, 3, 4, 0.254, 0.373, 0.433, 0.805, 0.363, 120.5
2006, KIA, 34, 56, 139, 119, 7, 21, 5, 0, 2, 32, 7, 0, 2, 0, 1, 24, 1, 1, 3, 0.176, 0.268, 0.269, 0.537, 0.254, 53.0
2007, KIA, 35, 25, 58, 51, 9, 12, 4, 0, 0, 16, 4, 0, 0, 0, 0, 6, 3, 0, 0, 0.235, 0.328, 0.314, 0.641, 0.310, 85.9
2008, KIA, 36, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -129.9
