year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2014, NC, 28, 125, 514, 443, 95, 152, 30, 6, 37, 305, 121, 11, 2, 7, 5, 99, 6, 0, 6, 0.343, 0.422, 0.688, 1.111, 0.464, 168.3
2015, NC, 29, 142, 595, 472, 130, 180, 42, 5, 47, 373, 140, 40, 8, 13, 11, 91, 7, 0, 7, 0.381, 0.498, 0.790, 1.288, 0.530, 222.3
2016, NC, 30, 123, 529, 436, 118, 140, 30, 3, 40, 296, 121, 13, 4, 12, 6, 103, 2, 0, 7, 0.321, 0.427, 0.679, 1.106, 0.463, 170.5
