year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2008, 두산, 20, 14, 21, 21, 0, 3, 0, 0, 0, 3, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0.143, 0.143, 0.143, 0.286, 0.136, -36.4
2011, 두산, 23, 30, 56, 54, 4, 10, 3, 0, 2, 19, 8, 1, 1, 1, 0, 14, 2, 0, 0, 0.185, 0.214, 0.352, 0.566, 0.258, 46.7
2012, 두산, 24, 13, 43, 39, 7, 5, 1, 0, 1, 9, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0.128, 0.209, 0.231, 0.440, 0.215, 23.7
2014, 두산, 26, 52, 96, 85, 12, 26, 6, 0, 3, 41, 13, 1, 0, 0, 1, 12, 3, 0, 0, 0.306, 0.385, 0.482, 0.868, 0.386, 127.2
2015, 두산, 27, 48, 180, 153, 24, 36, 8, 0, 7, 65, 22, 4, 1, 2, 1, 39, 6, 1, 2, 0.235, 0.335, 0.425, 0.760, 0.336, 100.9
2016, 두산, 28, 134, 568, 492, 107, 160, 32, 3, 37, 309, 124, 8, 2, 0, 3, 107, 9, 0, 5, 0.325, 0.407, 0.628, 1.035, 0.442, 162.7
2017, 두산, 29, 144, 636, 544, 110, 185, 34, 2, 35, 328, 115, 4, 1, 7, 10, 123, 8, 0, 4, 0.340, 0.429, 0.603, 1.032, 0.440, 170.7
2018, 두산, 30, 139, 602, 527, 104, 176, 36, 1, 44, 346, 133, 2, 0, 9, 4, 134, 6, 0, 7, 0.334, 0.405, 0.657, 1.062, 0.438, 168.8
2019, 두산, 31, 136, 573, 494, 76, 140, 20, 5, 15, 215, 91, 3, 1, 5, 5, 113, 7, 0, 11, 0.283, 0.363, 0.435, 0.798, 0.362, 124.0
2020, 두산, 32, 140, 613, 515, 82, 137, 26, 1, 30, 255, 113, 6, 0, 1, 3, 154, 14, 0, 6, 0.266, 0.374, 0.495, 0.869, 0.385, 135.2
2021, 두산, 33, 137, 566, 475, 86, 130, 23, 2, 27, 238, 102, 2, 3, 5, 3, 127, 9, 0, 5, 0.274, 0.382, 0.501, 0.883, 0.401, 148.2
2022, 두산, 34, 36, 153, 135, 14, 27, 8, 0, 6, 53, 18, 0, 0, 1, 0, 37, 0, 0, 1, 0.200, 0.288, 0.393, 0.680, 0.314, 105.9
