year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1994, 롯데, 22, 35, 102, 89, 9, 17, 5, 1, 1, 27, 9, 6, 1, 1, 0, 18, 1, 1, 3, 0.191, 0.257, 0.303, 0.561, 0.258, 58.8
1995, 롯데, 23, 71, 172, 160, 26, 38, 6, 2, 4, 60, 23, 13, 4, 0, 0, 33, 2, 1, 1, 0.238, 0.281, 0.375, 0.656, 0.297, 89.4
1996, 롯데, 24, 89, 269, 238, 42, 69, 8, 5, 4, 99, 25, 14, 4, 5, 0, 50, 3, 4, 2, 0.290, 0.355, 0.416, 0.771, 0.351, 123.4
1997, 롯데,삼성, 25, 88, 247, 209, 27, 45, 7, 4, 1, 63, 15, 14, 2, 8, 1, 50, 3, 11, 2, 0.215, 0.297, 0.301, 0.598, 0.268, 62.4
, 삼성, 25, 53, 156, 129, 18, 29, 5, 3, 1, 43, 12, 7, 1, 3, 1, 31, 3, 10, 2, 0.225, 0.301, 0.333, 0.635, 0.272, 65.7
, 롯데, 25, 35, 91, 80, 9, 16, 2, 1, 0, 20, 3, 7, 1, 5, 0, 19, 0, 1, 0, 0.200, 0.289, 0.250, 0.539, 0.260, 56.8
1998, 삼성, 26, 101, 314, 274, 49, 76, 11, 3, 4, 105, 26, 10, 1, 5, 0, 48, 5, 9, 3, 0.277, 0.341, 0.383, 0.724, 0.320, 98.9
1999, 삼성, 27, 106, 283, 252, 36, 58, 12, 1, 2, 78, 17, 5, 1, 3, 0, 45, 6, 9, 1, 0.230, 0.288, 0.310, 0.598, 0.267, 49.0
2000, 삼성, 28, 127, 504, 444, 73, 109, 24, 2, 11, 170, 40, 7, 2, 6, 0, 86, 9, 6, 2, 0.246, 0.323, 0.383, 0.706, 0.317, 84.7
2001, 삼성, 29, 93, 283, 245, 43, 71, 7, 1, 5, 95, 21, 2, 3, 3, 1, 46, 3, 9, 0, 0.290, 0.365, 0.388, 0.753, 0.340, 94.0
2002, 삼성, 30, 105, 229, 193, 29, 54, 10, 1, 3, 75, 22, 3, 1, 3, 1, 43, 7, 6, 1, 0.280, 0.372, 0.389, 0.761, 0.337, 106.1
2003, 삼성, 31, 88, 90, 84, 12, 19, 4, 1, 1, 28, 13, 0, 0, 1, 0, 14, 1, 2, 0, 0.226, 0.261, 0.333, 0.595, 0.265, 49.9
2004, 삼성, 32, 127, 392, 341, 40, 90, 14, 2, 5, 123, 36, 5, 2, 4, 0, 69, 7, 10, 1, 0.264, 0.340, 0.361, 0.701, 0.322, 88.1
2005, 삼성, 33, 70, 167, 146, 19, 42, 4, 1, 2, 54, 18, 3, 1, 4, 0, 30, 4, 3, 3, 0.288, 0.348, 0.370, 0.717, 0.329, 97.2
2006, 삼성, 34, 96, 185, 163, 18, 33, 7, 0, 0, 40, 6, 0, 2, 3, 0, 36, 2, 8, 0, 0.202, 0.266, 0.245, 0.511, 0.239, 42.0
2007, 삼성, 35, 63, 73, 68, 2, 14, 0, 0, 0, 14, 5, 0, 1, 1, 0, 9, 3, 2, 1, 0.206, 0.225, 0.206, 0.431, 0.202, 10.0
