year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2000, SK, 23, 132, 518, 457, 55, 113, 22, 5, 8, 169, 52, 5, 8, 9, 1, 59, 10, 13, 4, 0.247, 0.311, 0.370, 0.681, 0.301, 73.2
2001, SK, 24, 117, 460, 396, 54, 101, 15, 0, 8, 140, 38, 6, 9, 7, 2, 49, 8, 10, 0, 0.255, 0.343, 0.354, 0.697, 0.320, 80.4
2002, SK, 25, 127, 557, 478, 79, 139, 19, 2, 17, 213, 68, 10, 9, 18, 1, 70, 17, 11, 3, 0.291, 0.374, 0.446, 0.819, 0.359, 121.7
2003, SK, 26, 94, 247, 223, 20, 54, 10, 0, 3, 73, 15, 0, 0, 6, 1, 34, 5, 4, 3, 0.242, 0.292, 0.327, 0.620, 0.280, 58.5
2004, SK, 27, 104, 376, 321, 48, 94, 21, 2, 7, 140, 43, 2, 5, 11, 0, 44, 9, 7, 4, 0.293, 0.374, 0.436, 0.810, 0.367, 118.9
2005, SK, 28, 8, 11, 9, 4, 5, 1, 0, 0, 6, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0.556, 0.636, 0.667, 1.303, 0.593, 282.6
2008, SK,KIA, 31, 70, 166, 147, 13, 29, 3, 1, 4, 46, 16, 2, 1, 4, 0, 33, 4, 3, 1, 0.197, 0.270, 0.313, 0.583, 0.272, 56.9
, KIA, 31, 60, 137, 122, 11, 26, 3, 1, 4, 43, 15, 1, 1, 4, 0, 26, 4, 1, 1, 0.213, 0.287, 0.352, 0.639, 0.298, 74.9
, SK, 31, 10, 29, 25, 2, 3, 0, 0, 0, 3, 1, 1, 0, 0, 0, 7, 0, 2, 0, 0.120, 0.185, 0.120, 0.305, 0.149, -29.0
2010, KIA, 33, 29, 85, 77, 6, 18, 3, 0, 3, 30, 13, 0, 1, 1, 0, 15, 1, 0, 1, 0.234, 0.294, 0.390, 0.684, 0.310, 78.7
