year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1984, 롯데, 23, 60, 126, 113, 9, 29, 9, 0, 0, 38, 9, 0, 1, 0, 1, 14, 0, 1, 0, 0.257, 0.328, 0.336, 0.664, 0.311, 93.6
1985, 롯데, 24, 67, 125, 118, 9, 33, 6, 1, 1, 44, 10, 0, 2, 1, 0, 18, 1, 1, 1, 0.280, 0.307, 0.373, 0.679, 0.314, 91.8
1986, 롯데, 25, 93, 306, 279, 22, 65, 12, 2, 4, 93, 29, 3, 3, 2, 0, 31, 10, 5, 1, 0.233, 0.286, 0.333, 0.619, 0.291, 82.5
1987, 롯데, 26, 104, 397, 337, 36, 89, 15, 2, 4, 120, 50, 9, 2, 2, 6, 36, 7, 3, 5, 0.264, 0.358, 0.356, 0.714, 0.336, 105.5
1988, 롯데, 27, 101, 417, 356, 55, 115, 17, 0, 14, 174, 64, 6, 2, 2, 6, 41, 4, 0, 4, 0.323, 0.413, 0.489, 0.901, 0.411, 157.3
1989, 롯데, 28, 115, 429, 357, 40, 104, 24, 2, 4, 144, 49, 3, 3, 1, 13, 42, 5, 3, 2, 0.291, 0.401, 0.403, 0.805, 0.374, 131.3
1990, 롯데, 29, 79, 328, 288, 44, 90, 19, 5, 8, 143, 45, 7, 2, 4, 5, 33, 6, 1, 1, 0.313, 0.391, 0.497, 0.888, 0.407, 150.4
1991, 롯데, 30, 111, 419, 363, 66, 110, 23, 5, 20, 203, 68, 1, 1, 1, 6, 38, 7, 1, 3, 0.303, 0.388, 0.559, 0.947, 0.420, 160.2
1992, 롯데, 31, 118, 495, 413, 69, 133, 28, 4, 16, 217, 88, 5, 2, 6, 4, 76, 10, 0, 8, 0.322, 0.418, 0.525, 0.944, 0.421, 155.3
1993, 롯데, 32, 110, 404, 339, 44, 75, 17, 1, 11, 127, 62, 6, 4, 3, 4, 62, 8, 3, 1, 0.221, 0.339, 0.375, 0.714, 0.335, 116.3
1994, 롯데, 33, 117, 493, 439, 58, 130, 34, 2, 15, 213, 78, 21, 3, 3, 7, 84, 10, 2, 5, 0.296, 0.361, 0.485, 0.846, 0.378, 140.7
1995, 롯데, 34, 88, 310, 284, 29, 61, 15, 3, 5, 97, 39, 2, 2, 0, 1, 67, 9, 0, 6, 0.215, 0.261, 0.342, 0.603, 0.273, 72.8
1996, 롯데, 35, 44, 109, 93, 7, 16, 2, 0, 4, 30, 15, 1, 1, 2, 1, 18, 0, 3, 1, 0.172, 0.264, 0.323, 0.587, 0.264, 63.7
year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1993, OB, 24, 113, 314, 272, 28, 65, 8, 2, 0, 77, 21, 12, 5, 3, 0, 52, 3, 21, 4, 0.239, 0.280, 0.283, 0.563, 0.251, 53.9
1994, OB, 25, 126, 491, 426, 57, 117, 13, 0, 8, 154, 34, 17, 7, 10, 1, 64, 6, 21, 1, 0.275, 0.340, 0.362, 0.702, 0.317, 98.6
1995, OB, 26, 113, 455, 400, 79, 115, 24, 3, 2, 151, 30, 47, 17, 5, 0, 58, 3, 10, 3, 0.288, 0.353, 0.378, 0.730, 0.332, 114.0
1996, OB, 27, 15, 63, 59, 8, 16, 5, 0, 0, 21, 6, 2, 1, 0, 0, 8, 1, 0, 1, 0.271, 0.302, 0.356, 0.658, 0.304, 90.4
1997, OB, 28, 122, 529, 467, 75, 111, 13, 5, 6, 152, 34, 46, 7, 8, 1, 94, 11, 10, 0, 0.238, 0.314, 0.325, 0.640, 0.294, 78.9
1998, OB, 29, 112, 410, 371, 36, 84, 16, 4, 1, 111, 19, 22, 9, 5, 0, 70, 4, 11, 2, 0.226, 0.276, 0.299, 0.575, 0.258, 53.5
1999, 두산, 30, 132, 515, 458, 70, 125, 17, 6, 3, 163, 46, 37, 5, 7, 1, 65, 8, 13, 4, 0.273, 0.329, 0.356, 0.685, 0.304, 72.0
2000, 두산, 31, 99, 328, 288, 40, 72, 9, 2, 3, 94, 32, 23, 5, 3, 0, 50, 9, 13, 1, 0.250, 0.311, 0.326, 0.638, 0.284, 60.8
2001, 두산, 32, 109, 357, 306, 42, 66, 17, 2, 4, 99, 29, 14, 3, 9, 0, 44, 7, 9, 4, 0.216, 0.299, 0.324, 0.622, 0.285, 56.2
2002, 두산, 33, 95, 185, 160, 14, 25, 3, 1, 2, 36, 11, 7, 0, 3, 0, 39, 4, 6, 4, 0.156, 0.224, 0.225, 0.449, 0.203, 9.6
2003, 두산, 34, 77, 218, 193, 23, 42, 7, 0, 0, 49, 15, 5, 3, 2, 0, 32, 1, 5, 5, 0.218, 0.268, 0.254, 0.522, 0.241, 30.3
