year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1993, 삼성, 23, 122, 425, 381, 53, 98, 12, 2, 11, 147, 41, 3, 6, 12, 0, 61, 8, 1, 3, 0.257, 0.326, 0.386, 0.711, 0.336, 117.5
1994, 삼성, 24, 59, 138, 127, 14, 30, 6, 2, 2, 46, 6, 0, 2, 1, 0, 28, 0, 2, 0, 0.236, 0.287, 0.362, 0.649, 0.297, 84.9
1995, 한화, 25, 116, 446, 397, 59, 114, 22, 5, 11, 179, 45, 4, 11, 2, 2, 81, 4, 3, 2, 0.287, 0.357, 0.451, 0.808, 0.364, 135.7
1996, 한화, 26, 116, 353, 297, 39, 72, 13, 3, 7, 112, 30, 4, 4, 5, 3, 69, 6, 6, 2, 0.242, 0.346, 0.377, 0.723, 0.330, 109.2
1997, 한화, 27, 113, 374, 324, 34, 76, 17, 3, 8, 123, 30, 1, 5, 10, 4, 77, 5, 3, 3, 0.235, 0.324, 0.380, 0.703, 0.317, 95.2
1998, 한화,LG, 28, 29, 62, 57, 1, 16, 6, 0, 0, 22, 7, 0, 0, 0, 0, 14, 1, 0, 1, 0.281, 0.323, 0.386, 0.709, 0.319, 97.9
, 한화, 28, 4, 10, 10, 0, 2, 2, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.200, 0.200, 0.400, 0.600, 0.258, 56.3
, LG, 28, 25, 52, 47, 1, 14, 4, 0, 0, 18, 7, 0, 0, 0, 0, 13, 1, 0, 1, 0.298, 0.346, 0.383, 0.729, 0.331, 106.4
1999, LG, 29, 16, 44, 40, 4, 12, 2, 0, 3, 23, 7, 0, 0, 1, 1, 6, 0, 0, 1, 0.300, 0.341, 0.575, 0.916, 0.375, 120.5
2000, LG, 30, 29, 36, 33, 3, 10, 1, 0, 1, 14, 6, 0, 0, 1, 0, 8, 0, 0, 1, 0.303, 0.333, 0.424, 0.758, 0.337, 97.5
2001, 해태/KIA, 31, 55, 75, 63, 7, 12, 5, 0, 2, 23, 8, 1, 0, 1, 0, 18, 2, 0, 0, 0.190, 0.320, 0.365, 0.685, 0.320, 80.3
