year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1983, 삼미, 22, 81, 311, 287, 16, 64, 7, 1, 5, 88, 28, 3, 6, 3, 1, 34, 8, 5, 4, 0.223, 0.258, 0.307, 0.565, 0.258, 59.4
1984, 삼미, 23, 16, 30, 27, 2, 7, 0, 0, 1, 10, 2, 0, 0, 1, 0, 3, 0, 0, 0, 0.259, 0.333, 0.370, 0.704, 0.335, 110.6
1985, 삼미/청보, 24, 97, 378, 337, 27, 101, 19, 1, 6, 140, 53, 1, 2, 7, 0, 33, 13, 5, 4, 0.300, 0.357, 0.415, 0.772, 0.356, 120.8
1986, 청보, 25, 67, 139, 128, 7, 18, 3, 1, 0, 23, 6, 3, 0, 1, 0, 17, 7, 1, 0, 0.141, 0.203, 0.180, 0.383, 0.190, 11.2
1987, 청보, 26, 90, 303, 265, 21, 68, 10, 1, 1, 83, 27, 3, 4, 3, 0, 20, 8, 6, 2, 0.257, 0.330, 0.313, 0.643, 0.307, 85.6
1988, 태평양, 27, 99, 343, 295, 33, 91, 12, 0, 1, 106, 41, 5, 5, 1, 1, 15, 16, 9, 3, 0.308, 0.380, 0.359, 0.740, 0.343, 110.7
1989, 태평양, 28, 117, 394, 339, 33, 81, 13, 2, 1, 101, 35, 11, 0, 3, 4, 21, 7, 5, 5, 0.239, 0.324, 0.298, 0.622, 0.298, 79.1
1990, 태평양, 29, 120, 474, 423, 42, 110, 14, 0, 1, 127, 47, 4, 4, 7, 1, 47, 16, 7, 1, 0.260, 0.328, 0.300, 0.628, 0.303, 80.4
1991, 태평양, 30, 95, 307, 273, 20, 64, 10, 1, 5, 91, 25, 3, 2, 2, 2, 34, 13, 7, 1, 0.234, 0.300, 0.333, 0.633, 0.290, 73.2
1992, 태평양, 31, 96, 295, 259, 22, 62, 14, 0, 2, 82, 18, 2, 3, 4, 0, 26, 11, 9, 2, 0.239, 0.304, 0.317, 0.621, 0.285, 65.0
