year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2004, 두산, 19, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, 
2005, 두산, 20, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, 
2006, 두산, 21, 27, 48, 45, 3, 8, 4, 0, 0, 12, 3, 0, 0, 0, 0, 6, 5, 0, 0, 0.178, 0.229, 0.267, 0.496, 0.236, 39.2
2007, 두산, 22, 30, 29, 27, 1, 2, 2, 0, 0, 4, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0.074, 0.107, 0.148, 0.255, 0.117, -52.3
2011, 두산, 26, 80, 188, 167, 18, 48, 8, 0, 4, 68, 19, 0, 2, 2, 0, 30, 6, 2, 0, 0.287, 0.360, 0.407, 0.767, 0.358, 115.6
2012, 두산, 27, 109, 320, 289, 25, 84, 9, 2, 10, 127, 48, 2, 1, 2, 0, 54, 12, 3, 8, 0.291, 0.328, 0.439, 0.768, 0.350, 118.0
2013, 두산, 28, 21, 73, 68, 12, 20, 5, 0, 2, 31, 8, 2, 0, 1, 0, 14, 1, 0, 0, 0.294, 0.343, 0.456, 0.798, 0.369, 118.5
2014, 넥센, 29, 99, 307, 281, 30, 75, 12, 0, 10, 117, 43, 0, 0, 2, 0, 47, 11, 4, 2, 0.267, 0.314, 0.416, 0.730, 0.322, 72.9
2015, 넥센, 30, 108, 418, 361, 54, 106, 24, 1, 14, 174, 71, 3, 2, 8, 1, 62, 16, 5, 7, 0.294, 0.366, 0.482, 0.848, 0.370, 111.1
2016, 넥센, 31, 92, 402, 341, 72, 114, 15, 0, 19, 186, 80, 2, 3, 9, 3, 50, 16, 0, 6, 0.334, 0.420, 0.545, 0.966, 0.425, 141.6
2017, 넥센,kt, 32, 142, 586, 538, 90, 168, 30, 1, 20, 260, 105, 0, 1, 8, 0, 85, 24, 0, 7, 0.312, 0.357, 0.483, 0.840, 0.368, 113.2
, 넥센, 32, 78, 321, 292, 47, 95, 14, 1, 7, 132, 47, 0, 0, 6, 0, 40, 19, 0, 4, 0.325, 0.374, 0.452, 0.826, 0.369, 114.2
, kt, 32, 64, 265, 246, 43, 73, 16, 0, 13, 128, 58, 0, 1, 2, 0, 45, 5, 0, 3, 0.297, 0.336, 0.520, 0.856, 0.367, 110.8
2018, KT, 33, 132, 509, 460, 58, 127, 22, 0, 19, 206, 60, 4, 1, 4, 2, 69, 17, 2, 3, 0.276, 0.337, 0.448, 0.785, 0.340, 92.2
2019, KT, 34, 63, 178, 169, 4, 39, 4, 0, 2, 49, 17, 0, 0, 0, 0, 24, 4, 0, 2, 0.231, 0.258, 0.290, 0.548, 0.256, 47.4
2020, SK, 35, 34, 76, 73, 4, 14, 2, 0, 3, 25, 12, 0, 0, 0, 0, 12, 3, 0, 1, 0.192, 0.211, 0.342, 0.553, 0.242, 30.9
