year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1986, MBC, 24, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -138.4
1987, MBC, 25, 18, 36, 33, 3, 6, 0, 0, 1, 9, 4, 0, 0, 0, 0, 8, 0, 1, 1, 0.182, 0.200, 0.273, 0.473, 0.215, 17.8
1988, MBC, 26, 24, 44, 37, 4, 6, 0, 0, 1, 9, 2, 0, 1, 1, 0, 7, 1, 0, 0, 0.162, 0.296, 0.243, 0.539, 0.271, 60.7
1989, MBC, 27, 57, 145, 118, 9, 30, 4, 1, 3, 45, 17, 2, 1, 3, 0, 22, 4, 3, 0, 0.254, 0.380, 0.381, 0.762, 0.363, 124.2
1990, LG, 28, 12, 26, 22, 1, 5, 0, 0, 0, 5, 3, 1, 0, 2, 0, 7, 1, 0, 0, 0.227, 0.346, 0.227, 0.573, 0.300, 78.0
1991, LG, 29, 35, 52, 46, 3, 7, 1, 0, 2, 14, 6, 0, 0, 3, 0, 7, 2, 0, 1, 0.152, 0.231, 0.304, 0.535, 0.251, 45.4
1992, LG, 30, 71, 160, 138, 12, 31, 5, 1, 2, 44, 8, 0, 1, 5, 0, 24, 1, 4, 0, 0.225, 0.314, 0.319, 0.633, 0.295, 70.6
1993, LG, 31, 34, 42, 32, 2, 5, 1, 0, 0, 6, 7, 0, 1, 1, 0, 11, 1, 1, 1, 0.156, 0.317, 0.188, 0.505, 0.258, 59.4
1994, LG, 32, 21, 21, 17, 0, 3, 2, 0, 0, 5, 4, 0, 0, 2, 0, 5, 0, 0, 1, 0.176, 0.286, 0.294, 0.580, 0.277, 69.5
1995, LG, 33, 31, 58, 44, 4, 8, 0, 0, 1, 11, 5, 1, 0, 2, 0, 10, 3, 3, 1, 0.182, 0.327, 0.250, 0.577, 0.272, 70.0
