year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1992, 쌍방울, 24, 44, 124, 108, 14, 24, 5, 0, 2, 35, 9, 1, 1, 2, 0, 21, 9, 1, 1, 0.222, 0.309, 0.324, 0.633, 0.297, 73.6
1993, 쌍방울, 25, 94, 265, 244, 26, 55, 6, 0, 7, 82, 32, 9, 10, 2, 0, 53, 6, 1, 4, 0.225, 0.269, 0.336, 0.605, 0.284, 80.0
1994, 롯데, 26, 5, 9, 9, 2, 2, 0, 0, 1, 5, 2, 1, 0, 0, 0, 1, 3, 0, 0, 0.222, 0.222, 0.556, 0.778, 0.343, 116.3
