year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1985, 삼성, 23, 11, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0.000, 0.143, 0.000, 0.143, 0.102, -56.7
1986, 빙그레, 24, 80, 232, 196, 20, 43, 5, 1, 1, 53, 21, 5, 6, 3, 0, 16, 2, 9, 0, 0.219, 0.314, 0.270, 0.584, 0.278, 74.3
1987, 빙그레, 25, 108, 434, 382, 52, 88, 19, 1, 0, 109, 12, 9, 7, 4, 0, 42, 6, 20, 1, 0.230, 0.287, 0.285, 0.573, 0.266, 57.6
1988, 빙그레, 26, 101, 291, 257, 28, 65, 11, 2, 1, 83, 31, 5, 3, 2, 0, 29, 3, 14, 2, 0.253, 0.300, 0.323, 0.623, 0.280, 68.5
1989, 빙그레, 27, 103, 348, 284, 47, 69, 18, 2, 4, 103, 45, 12, 7, 5, 0, 27, 6, 10, 4, 0.243, 0.352, 0.363, 0.715, 0.336, 105.1
1990, 빙그레, 28, 89, 260, 210, 29, 46, 5, 1, 3, 62, 18, 17, 5, 3, 0, 36, 8, 14, 1, 0.219, 0.329, 0.295, 0.625, 0.293, 74.4
1991, 태평양, 29, 87, 250, 217, 24, 42, 5, 0, 1, 50, 14, 14, 4, 4, 0, 32, 4, 8, 1, 0.194, 0.273, 0.230, 0.503, 0.242, 39.7
1992, 태평양, 30, 102, 289, 240, 27, 69, 5, 1, 0, 76, 24, 7, 4, 7, 0, 26, 3, 12, 3, 0.288, 0.372, 0.317, 0.689, 0.320, 88.7
1993, 태평양, 31, 50, 164, 138, 14, 32, 6, 1, 1, 43, 15, 3, 1, 2, 1, 19, 2, 5, 2, 0.232, 0.321, 0.312, 0.632, 0.293, 86.5
1994, 태평양, 32, 97, 257, 219, 23, 52, 6, 1, 3, 69, 15, 2, 7, 5, 0, 30, 2, 12, 0, 0.237, 0.318, 0.315, 0.633, 0.290, 79.9
1995, 태평양, 33, 114, 325, 267, 32, 61, 10, 1, 0, 73, 23, 4, 3, 6, 0, 39, 10, 17, 2, 0.228, 0.325, 0.273, 0.598, 0.274, 73.2
