year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2009, 히어로즈, 19, 16, 38, 33, 2, 6, 0, 0, 2, 12, 4, 0, 0, 2, 0, 14, 1, 0, 0, 0.182, 0.290, 0.364, 0.653, 0.298, 65.2
2010, 넥센, 20, 64, 163, 138, 16, 32, 6, 0, 5, 53, 19, 0, 0, 9, 1, 45, 3, 3, 1, 0.232, 0.331, 0.384, 0.715, 0.324, 88.0
2011, 넥센, 21, 35, 89, 78, 7, 14, 2, 1, 0, 18, 7, 0, 0, 4, 0, 22, 2, 1, 1, 0.179, 0.261, 0.231, 0.492, 0.242, 35.9
2012, 넥센, 22, 7, 13, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0.000, 0.077, 0.000, 0.077, 0.055, -88.4
2015, 넥센, 25, 6, 8, 8, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0.125, 0.125, 0.125, 0.250, 0.117, -54.1
2016, 넥센, 26, 23, 33, 26, 6, 5, 2, 0, 0, 7, 3, 0, 1, 0, 0, 10, 1, 0, 0, 0.192, 0.364, 0.269, 0.633, 0.321, 73.6
2017, 넥센, 27, 60, 212, 186, 30, 50, 14, 0, 12, 100, 38, 0, 0, 9, 0, 50, 4, 0, 0, 0.269, 0.359, 0.538, 0.896, 0.386, 128.2
2018, 넥센, 28, 93, 221, 196, 24, 44, 15, 0, 7, 80, 25, 1, 0, 2, 0, 61, 2, 0, 0, 0.224, 0.312, 0.408, 0.720, 0.317, 79.8
2019, 키움, 29, 119, 413, 372, 41, 92, 15, 0, 7, 128, 62, 0, 0, 9, 0, 77, 14, 0, 5, 0.247, 0.310, 0.344, 0.654, 0.307, 83.7
2020, KIA, 30, 11, 37, 31, 1, 4, 0, 0, 0, 4, 2, 0, 0, 1, 0, 7, 3, 0, 1, 0.129, 0.243, 0.129, 0.372, 0.202, 5.5
