year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1982, 삼미, 28, 79, 327, 299, 43, 85, 16, 4, 4, 121, 35, 44, 12, 0, 0, 28, 4, 4, 0, 0.284, 0.338, 0.405, 0.742, 0.337, 104.0
1983, 삼미, 29, 80, 280, 254, 24, 60, 9, 4, 0, 77, 27, 11, 6, 1, 0, 32, 4, 9, 0, 0.236, 0.284, 0.303, 0.587, 0.269, 66.6
1984, 삼미, 30, 46, 140, 126, 17, 26, 6, 0, 1, 35, 6, 7, 4, 1, 0, 26, 1, 4, 0, 0.206, 0.265, 0.278, 0.543, 0.253, 52.9
1985, 삼미/청보, 31, 59, 105, 90, 13, 16, 2, 0, 0, 18, 3, 7, 6, 0, 0, 17, 2, 4, 1, 0.178, 0.257, 0.200, 0.457, 0.220, 28.1
1986, 청보, 32, 18, 7, 5, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 2, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -124.4
