year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2008, 히어로즈, 26, 9, 4, 4, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -122.3
2009, 히어로즈, 27, 15, 27, 25, 3, 5, 1, 0, 0, 6, 1, 5, 0, 0, 0, 5, 1, 1, 0, 0.200, 0.231, 0.240, 0.471, 0.213, 7.9
2010, 넥센, 28, 119, 493, 435, 60, 123, 16, 10, 1, 162, 47, 41, 14, 1, 0, 74, 6, 12, 4, 0.283, 0.343, 0.372, 0.715, 0.325, 88.7
2011, 넥센, 29, 84, 297, 265, 35, 64, 8, 1, 3, 83, 15, 11, 7, 2, 0, 54, 4, 14, 0, 0.242, 0.290, 0.313, 0.603, 0.274, 58.0
2012, 넥센, 30, 116, 475, 414, 64, 102, 9, 5, 8, 145, 35, 32, 10, 3, 0, 67, 1, 14, 4, 0.246, 0.315, 0.350, 0.665, 0.306, 87.5
2013, 넥센, 31, 115, 407, 360, 54, 87, 16, 2, 2, 113, 30, 20, 11, 0, 0, 63, 4, 9, 3, 0.242, 0.307, 0.314, 0.620, 0.291, 65.7
2014, 두산, 32, 45, 75, 70, 16, 14, 4, 1, 0, 20, 8, 5, 1, 1, 0, 16, 0, 1, 0, 0.200, 0.243, 0.286, 0.529, 0.241, 24.3
2015, 두산, 33, 53, 63, 53, 15, 10, 2, 0, 0, 12, 4, 0, 1, 1, 0, 13, 0, 1, 1, 0.189, 0.290, 0.226, 0.517, 0.253, 36.4
2016, 한화, 34, 98, 227, 205, 38, 47, 7, 3, 1, 63, 16, 3, 3, 0, 0, 44, 3, 6, 0, 0.229, 0.285, 0.307, 0.592, 0.271, 41.8
2017, 한화, 35, 88, 327, 299, 38, 83, 9, 0, 1, 95, 21, 8, 4, 0, 0, 58, 4, 12, 1, 0.278, 0.311, 0.318, 0.629, 0.281, 55.7
