year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1985, MBC, 22, 25, 50, 47, 6, 8, 0, 1, 1, 13, 3, 2, 1, 0, 0, 7, 1, 2, 0, 0.170, 0.188, 0.277, 0.464, 0.205, 10.6
1986, MBC, 23, 107, 399, 354, 34, 99, 21, 3, 3, 135, 45, 3, 3, 5, 2, 27, 7, 5, 6, 0.280, 0.338, 0.381, 0.719, 0.334, 115.4
1987, MBC, 24, 103, 389, 357, 31, 96, 11, 4, 2, 121, 34, 5, 6, 2, 2, 26, 5, 7, 2, 0.269, 0.312, 0.339, 0.651, 0.303, 82.2
1988, MBC, 25, 101, 405, 352, 31, 107, 13, 5, 1, 133, 43, 10, 5, 2, 1, 36, 11, 10, 2, 0.304, 0.375, 0.378, 0.753, 0.347, 113.7
1989, MBC, 26, 102, 372, 317, 41, 95, 12, 5, 1, 120, 34, 12, 10, 4, 0, 44, 5, 6, 3, 0.300, 0.385, 0.379, 0.764, 0.363, 124.8
1990, LG, 27, 116, 426, 369, 68, 103, 16, 8, 6, 153, 44, 6, 5, 3, 1, 28, 4, 3, 2, 0.279, 0.366, 0.415, 0.781, 0.366, 124.2
1991, LG, 28, 105, 437, 383, 56, 118, 18, 7, 1, 153, 45, 3, 12, 1, 1, 36, 7, 1, 4, 0.308, 0.383, 0.399, 0.783, 0.367, 126.4
1992, LG|태평양, 29, 116, 437, 390, 49, 117, 24, 3, 8, 171, 52, 6, 4, 2, 0, 67, 10, 0, 5, 0.300, 0.317, 0.438, 0.755, 0.317, 86.5
, LG, 29, 57, 190, 161, 19, 45, 9, 0, 1, 57, 18, 1, 3, 0, 0, 29, 5, 0, 3, 0.280, 0.374, 0.354, 0.728, 0.346, 106.1
, 태평양, 29, 59, 247, 229, 30, 72, 15, 3, 7, 114, 34, 5, 1, 2, 0, 38, 5, 0, 2, 0.314, 0.356, 0.498, 0.854, 0.383, 131.1
1993, 태평양, 30, 102, 396, 360, 35, 108, 14, 4, 1, 133, 31, 9, 3, 2, 5, 54, 12, 2, 2, 0.300, 0.355, 0.369, 0.725, 0.338, 119.4
1994, 태평양, 31, 100, 407, 368, 49, 118, 27, 3, 11, 184, 51, 8, 1, 2, 4, 57, 9, 1, 2, 0.321, 0.379, 0.500, 0.879, 0.397, 153.8
1995, 태평양, 32, 84, 258, 241, 21, 55, 14, 0, 2, 75, 16, 5, 2, 0, 2, 36, 8, 0, 1, 0.228, 0.275, 0.311, 0.586, 0.270, 69.9
1996, 현대, 33, 113, 351, 326, 38, 87, 14, 3, 5, 122, 23, 3, 1, 4, 2, 46, 8, 6, 2, 0.267, 0.301, 0.374, 0.676, 0.305, 91.4
1997, 현대, 34, 101, 218, 209, 21, 50, 8, 2, 5, 77, 17, 1, 2, 0, 2, 26, 10, 3, 0, 0.239, 0.261, 0.368, 0.629, 0.276, 66.8
