year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1987, 빙그레, 22, 45, 57, 49, 7, 16, 3, 0, 0, 19, 3, 2, 2, 0, 0, 10, 0, 2, 0, 0.327, 0.400, 0.388, 0.788, 0.367, 126.5
1988, 빙그레, 23, 76, 142, 130, 17, 32, 6, 1, 0, 40, 4, 3, 5, 2, 0, 22, 0, 6, 0, 0.246, 0.279, 0.308, 0.587, 0.266, 59.0
1989, 빙그레, 24, 28, 40, 29, 7, 8, 0, 0, 0, 8, 0, 2, 1, 1, 0, 6, 0, 1, 0, 0.276, 0.462, 0.276, 0.737, 0.376, 131.6
1991, 쌍방울, 26, 112, 406, 343, 53, 109, 13, 3, 3, 137, 32, 11, 17, 13, 0, 49, 3, 6, 4, 0.318, 0.405, 0.399, 0.804, 0.376, 131.2
1992, 쌍방울, 27, 97, 334, 283, 47, 79, 8, 2, 3, 100, 21, 6, 7, 8, 0, 59, 10, 6, 1, 0.279, 0.373, 0.353, 0.726, 0.340, 102.0
1993, 쌍방울, 28, 3, 9, 9, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0.222, 0.222, 0.222, 0.444, 0.212, 27.0
