year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1984, OB, 32, 27, 65, 57, 2, 13, 3, 0, 0, 16, 8, 0, 0, 1, 0, 3, 3, 0, 1, 0.228, 0.308, 0.281, 0.588, 0.284, 75.3
1985, OB, 33, 16, 30, 27, 0, 5, 0, 0, 0, 5, 3, 0, 0, 0, 0, 7, 0, 0, 1, 0.185, 0.233, 0.185, 0.419, 0.206, 16.5
