year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1988, 빙그레, 23, 0, 0, 4, 2, 1, 0, 0, 41.1, 15, 14, 168, 39, , 9, 21, 0, 0, 16, 0, 1, 3.05, 6.16, 1.45, 128.8
1989, 빙그레, 24, 0, 0, 5, 2, 2, 1, 0, 67.0, 25, 24, 283, 64, , 5, 25, 2, 4, 46, 1, 1, 3.22, 3.41, 1.33, 119.1
1990, 빙그레, 25, 3, 1, 21, 13, 9, 3, 0, 171.0, 59, 48, 706, 147, , 10, 58, 10, 7, 100, 1, 2, 2.53, 3.12, 1.20, 155.5
1991, 빙그레, 26, 12, 4, 25, 17, 6, 2, 0, 201.2, 59, 50, 799, 164, , 10, 47, 1, 9, 122, 0, 2, 2.23, 2.94, 1.05, 177.8
1992, 빙그레, 27, 9, 2, 24, 9, 11, 3, 0, 186.1, 69, 62, 750, 144, , 16, 52, 3, 13, 122, 0, 6, 2.99, 3.59, 1.05, 144.6
1993, 빙그레, 28, 12, 3, 20, 10, 11, 5, 0, 172.1, 61, 57, 687, 143, , 13, 26, 1, 10, 112, 0, 3, 2.98, 2.76, 0.98, 111.6
1994, 한화, 29, 4, 1, 26, 16, 8, 0, 0, 177.1, 71, 64, 713, 168, , 22, 29, 3, 4, 105, 0, 3, 3.25, 3.75, 1.11, 116.7
1995, 한화, 30, 9, 3, 25, 8, 13, 0, 0, 180.1, 72, 66, 745, 162, , 13, 41, 2, 10, 121, 0, 5, 3.29, 3.22, 1.13, 112.3
1996, 한화, 31, 3, 1, 20, 8, 8, 1, 0, 111.1, 59, 54, 468, 111, , 13, 22, 2, 7, 57, 0, 7, 4.37, 4.01, 1.20, 83.6
1997, 한화, 32, 2, 0, 11, 1, 8, 1, 0, 93.0, 45, 43, 383, 89, , 10, 21, 1, 4, 61, 0, 3, 4.16, 3.73, 1.18, 97.2
1998, 한화, 33, 0, 0, 2, 7, 3, 4, 0, 131.2, 38, 33, 518, 104, , 9, 29, 8, 9, 96, 0, 3, 2.26, 3.01, 1.01, 181.4
1999, 한화, 34, 1, 0, 17, 2, 7, 1, 0, 90.1, 83, 75, 428, 123, , 21, 31, 1, 8, 51, 4, 4, 7.47, 6.43, 1.71, 68.2
2000, 한화, 35, 3, 0, 15, 7, 13, 0, 4, 130.2, 81, 68, 566, 133, , 17, 39, 2, 11, 85, 0, 2, 4.68, 4.65, 1.32, 101.5
2001, 한화, 36, 2, 1, 23, 8, 10, 0, 2, 144.0, 65, 57, 611, 150, , 14, 33, 8, 7, 112, 0, 1, 3.56, 3.49, 1.27, 137.1
2002, 한화, 37, 0, 0, 20, 8, 7, 2, 1, 116.2, 68, 64, 486, 116, , 17, 21, 2, 9, 86, 0, 1, 4.94, 4.14, 1.17, 88.0
2003, 한화, 38, 0, 0, 1, 2, 1, 1, 3, 55.0, 31, 30, 238, 59, , 5, 9, 0, 5, 42, 0, 1, 4.91, 3.18, 1.24, 88.4
2004, 한화, 39, 0, 0, 0, 0, 0, 0, 1, 10.0, 13, 10, 52, 17, , 2, 2, 0, 2, 8, 0, 1, 9.00, 5.15, 1.90, 49.0
