year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2002, 현대, 23, 74, 155, 147, 17, 40, 8, 0, 1, 51, 16, 0, 2, 2, 0, 20, 3, 3, 1, 0.272, 0.290, 0.347, 0.636, 0.281, 67.1
2003, 현대, 24, 66, 132, 117, 19, 30, 6, 0, 3, 45, 12, 1, 1, 1, 0, 16, 5, 4, 0, 0.256, 0.320, 0.385, 0.705, 0.313, 82.7
2004, 현대, 25, 84, 159, 141, 10, 40, 6, 1, 4, 60, 21, 1, 2, 1, 0, 32, 1, 4, 4, 0.284, 0.323, 0.426, 0.748, 0.329, 93.1
2005, 현대, 26, 104, 297, 265, 30, 70, 12, 0, 8, 106, 38, 2, 0, 4, 1, 38, 9, 1, 1, 0.264, 0.338, 0.400, 0.738, 0.339, 104.0
2006, 현대, 27, 73, 159, 144, 18, 43, 5, 0, 4, 60, 18, 0, 2, 0, 0, 20, 7, 5, 1, 0.299, 0.338, 0.417, 0.754, 0.340, 114.7
2007, 현대, 28, 55, 116, 108, 5, 25, 8, 0, 0, 33, 6, 0, 0, 0, 0, 13, 5, 2, 1, 0.231, 0.263, 0.306, 0.569, 0.262, 53.1
2008, 히어로즈, 29, 104, 286, 261, 19, 65, 6, 2, 4, 87, 22, 1, 1, 1, 1, 28, 7, 6, 5, 0.249, 0.282, 0.333, 0.616, 0.280, 63.7
2009, 히어로즈, 30, 114, 326, 281, 28, 70, 12, 0, 3, 91, 37, 3, 2, 3, 0, 49, 4, 9, 5, 0.249, 0.319, 0.324, 0.643, 0.292, 61.3
2010, 넥센, 31, 97, 300, 269, 24, 62, 9, 0, 3, 80, 34, 0, 2, 2, 0, 31, 13, 9, 3, 0.230, 0.278, 0.297, 0.576, 0.263, 46.8
2011, 넥센, 32, 33, 89, 81, 4, 19, 4, 1, 1, 28, 10, 1, 0, 0, 1, 11, 4, 2, 1, 0.235, 0.276, 0.346, 0.622, 0.277, 60.3
2012, 넥센, 33, 12, 21, 19, 2, 4, 0, 0, 0, 4, 1, 0, 0, 1, 0, 4, 0, 1, 0, 0.211, 0.250, 0.211, 0.461, 0.218, 25.5
