year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2004, 한화, 19, 4, 9, 9, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0.111, 0.111, 0.111, 0.222, 0.105, -56.1
2005, 한화, 20, 9, 10, 10, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0.100, 0.100, 0.100, 0.200, 0.094, -58.2
2009, 한화, 24, 46, 100, 93, 8, 21, 3, 0, 5, 39, 14, 1, 0, 1, 0, 33, 1, 1, 0, 0.226, 0.273, 0.419, 0.692, 0.301, 67.4
2010, 한화, 25, 21, 39, 37, 3, 7, 3, 0, 1, 13, 2, 0, 0, 1, 0, 16, 1, 0, 0, 0.189, 0.231, 0.351, 0.582, 0.262, 47.0
2011, 한화, 26, 37, 81, 72, 10, 18, 3, 0, 2, 27, 11, 1, 0, 1, 0, 16, 1, 2, 0, 0.250, 0.317, 0.375, 0.692, 0.318, 88.0
2012, 한화, 27, 19, 47, 41, 1, 7, 1, 0, 0, 8, 2, 0, 0, 0, 0, 13, 1, 0, 0, 0.171, 0.277, 0.195, 0.472, 0.242, 43.9
2013, 한화, 28, 27, 68, 64, 4, 14, 4, 0, 0, 18, 7, 1, 0, 0, 0, 23, 2, 2, 0, 0.219, 0.242, 0.281, 0.524, 0.240, 31.2
2014, 한화, 29, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -134.8
2015, 한화, 30, 23, 26, 24, 1, 8, 0, 0, 0, 8, 4, 0, 0, 0, 0, 11, 0, 0, 0, 0.333, 0.385, 0.333, 0.718, 0.344, 91.6
2016, 한화, 31, 5, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, 
