year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2013, KIA, 23, 51, 96, 89, 6, 14, 1, 1, 2, 23, 9, 0, 0, 1, 0, 44, 1, 1, 0, 0.157, 0.211, 0.258, 0.469, 0.220, 16.7
2015, KIA, 25, 112, 246, 222, 25, 48, 10, 1, 12, 96, 39, 1, 0, 7, 1, 64, 3, 5, 0, 0.216, 0.278, 0.432, 0.710, 0.303, 67.0
2016, KIA, 26, 106, 273, 241, 27, 64, 16, 2, 9, 111, 45, 0, 1, 4, 1, 66, 5, 3, 6, 0.266, 0.322, 0.461, 0.783, 0.338, 85.2
2017, KIA|SK, 27, 53, 110, 101, 14, 19, 3, 0, 10, 52, 18, 0, 0, 2, 0, 43, 2, 1, 1, 0.188, 0.239, 0.515, 0.753, 0.305, 66.6
, SK, 27, 50, 100, 93, 14, 17, 3, 0, 10, 50, 18, 0, 0, 2, 0, 40, 2, 0, 1, 0.183, 0.230, 0.538, 0.768, 0.309, 68.9
, KIA, 27, 3, 10, 8, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0.250, 0.333, 0.250, 0.583, 0.258, 39.5
2020, SK|KT, 30, 49, 96, 84, 5, 16, 2, 0, 3, 27, 8, 0, 0, 3, 0, 26, 3, 2, 1, 0.190, 0.266, 0.321, 0.587, 0.266, 47.1
, SK, 30, 23, 53, 48, 3, 9, 1, 0, 1, 13, 3, 0, 0, 1, 0, 16, 3, 0, 1, 0.188, 0.245, 0.271, 0.516, 0.242, 31.3
, KT, 30, 26, 43, 36, 2, 7, 1, 0, 2, 14, 5, 0, 0, 2, 0, 10, 0, 2, 0, 0.194, 0.293, 0.389, 0.682, 0.296, 69.0
2021, KT, 31, 37, 58, 55, 4, 9, 0, 0, 1, 12, 7, 0, 0, 0, 1, 28, 4, 0, 1, 0.164, 0.190, 0.218, 0.408, 0.184, -6.2
