year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2012, 두산, 18, 2, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.000, 1.000, 1.000, 2.000, 0.955, 543.3
2015, 두산, 21, 14, 5, 5, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0.200, 0.200, 0.200, 0.400, 0.187, -12.1
2016, 두산, 22, 90, 134, 118, 34, 34, 5, 0, 3, 48, 9, 3, 2, 3, 0, 28, 0, 2, 1, 0.288, 0.356, 0.407, 0.763, 0.346, 94.0
2017, 두산, 23, 125, 330, 297, 60, 77, 13, 4, 3, 107, 26, 7, 5, 4, 0, 55, 2, 8, 0, 0.259, 0.317, 0.360, 0.677, 0.301, 70.7
2018, 두산, 24, 128, 280, 228, 52, 61, 7, 0, 1, 71, 29, 7, 2, 10, 0, 43, 3, 11, 2, 0.268, 0.372, 0.311, 0.683, 0.314, 77.7
2019, 두산, 25, 118, 316, 276, 36, 69, 6, 2, 0, 79, 34, 18, 5, 7, 0, 40, 6, 6, 3, 0.250, 0.323, 0.286, 0.609, 0.289, 70.1
2020, 두산|KIA, 26, 25, 51, 42, 13, 16, 3, 0, 1, 22, 5, 1, 1, 5, 0, 6, 3, 1, 2, 0.381, 0.440, 0.524, 0.964, 0.425, 155.7
, 두산, 26, 20, 31, 24, 10, 10, 2, 0, 1, 15, 4, 0, 1, 3, 0, 5, 1, 1, 2, 0.417, 0.467, 0.625, 1.092, 0.457, 180.6
, KIA, 26, 5, 20, 18, 3, 6, 1, 0, 0, 7, 1, 1, 0, 2, 0, 1, 2, 0, 0, 0.333, 0.400, 0.389, 0.789, 0.376, 120.1
2021, KIA, 27, 92, 327, 273, 37, 76, 8, 0, 2, 90, 34, 0, 0, 7, 1, 46, 7, 2, 3, 0.278, 0.385, 0.330, 0.714, 0.348, 104.4
2022, KIA, 28, 33, 108, 94, 13, 29, 3, 0, 2, 38, 13, 1, 1, 1, 0, 20, 2, 1, 1, 0.309, 0.383, 0.404, 0.787, 0.366, 136.6
