year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2001, SK, 19, 44, 49, 45, 8, 12, 6, 0, 0, 18, 8, 0, 0, 0, 0, 16, 1, 0, 0, 0.267, 0.327, 0.400, 0.727, 0.334, 89.5
2002, SK, 20, 28, 43, 39, 1, 7, 0, 0, 0, 7, 4, 0, 0, 2, 0, 12, 0, 1, 1, 0.179, 0.214, 0.179, 0.394, 0.184, -2.0
2003, SK, 21, 21, 45, 38, 5, 8, 4, 1, 0, 14, 2, 0, 0, 0, 0, 11, 0, 4, 0, 0.211, 0.268, 0.368, 0.637, 0.260, 44.7
2007, SK, 25, 66, 90, 83, 7, 18, 4, 0, 2, 28, 12, 1, 0, 0, 0, 25, 1, 0, 1, 0.217, 0.267, 0.337, 0.604, 0.281, 64.6
2008, SK, 26, 81, 190, 171, 21, 40, 8, 0, 6, 66, 23, 0, 1, 2, 0, 49, 5, 3, 2, 0.234, 0.289, 0.386, 0.675, 0.307, 80.8
2009, SK, 27, 101, 312, 264, 37, 76, 15, 0, 12, 127, 49, 0, 4, 6, 0, 66, 10, 8, 5, 0.288, 0.365, 0.481, 0.846, 0.365, 110.4
2010, SK, 28, 35, 66, 62, 14, 20, 4, 0, 6, 42, 14, 0, 0, 2, 0, 19, 2, 0, 0, 0.323, 0.364, 0.677, 1.041, 0.448, 171.5
2011, SK, 29, 112, 401, 366, 40, 95, 19, 0, 11, 147, 50, 0, 2, 8, 1, 96, 10, 3, 2, 0.260, 0.314, 0.402, 0.716, 0.329, 95.9
2012, SK, 30, 78, 206, 176, 13, 38, 12, 0, 4, 62, 24, 0, 2, 4, 1, 61, 3, 8, 3, 0.216, 0.288, 0.352, 0.640, 0.288, 74.3
2013, SK, 31, 82, 236, 201, 26, 58, 11, 0, 6, 87, 26, 1, 0, 4, 0, 47, 7, 8, 3, 0.289, 0.360, 0.433, 0.793, 0.356, 109.5
2014, SK, 32, 100, 269, 235, 36, 56, 13, 1, 9, 98, 39, 0, 1, 5, 0, 67, 3, 10, 1, 0.238, 0.305, 0.417, 0.722, 0.309, 70.8
2015, SK, 33, 113, 324, 279, 34, 71, 11, 1, 12, 120, 49, 1, 2, 15, 0, 80, 2, 8, 0, 0.254, 0.342, 0.430, 0.772, 0.340, 97.1
2016, LG, 34, 77, 159, 132, 12, 24, 5, 0, 1, 32, 10, 0, 1, 4, 0, 39, 2, 4, 2, 0.182, 0.290, 0.242, 0.533, 0.258, 35.1
2017, LG, 35, 79, 150, 137, 16, 36, 3, 0, 3, 48, 17, 0, 0, 5, 0, 32, 8, 4, 0, 0.263, 0.308, 0.350, 0.659, 0.293, 66.3
2018, LG, 36, 70, 128, 112, 11, 25, 4, 0, 1, 32, 9, 0, 1, 5, 0, 35, 3, 3, 0, 0.223, 0.304, 0.286, 0.590, 0.272, 50.4
2019, LG, 37, 22, 24, 24, 1, 2, 1, 0, 0, 3, 2, 0, 0, 0, 0, 11, 3, 0, 0, 0.083, 0.083, 0.125, 0.208, 0.094, -62.5
2020, 두산, 38, 42, 92, 86, 3, 14, 6, 0, 0, 20, 8, 0, 0, 0, 0, 29, 4, 3, 1, 0.163, 0.180, 0.233, 0.412, 0.182, -4.8
2021, SSG, 39, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -126.4
