year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2003, 한화, 23, 95, 303, 270, 28, 53, 9, 1, 1, 67, 18, 6, 3, 2, 0, 59, 6, 14, 0, 0.196, 0.249, 0.248, 0.497, 0.225, 22.2
2004, 한화, 24, 63, 162, 147, 15, 29, 4, 0, 0, 33, 4, 1, 2, 2, 0, 34, 4, 7, 0, 0.197, 0.239, 0.224, 0.463, 0.214, 16.7
2005, 한화, 25, 94, 189, 168, 19, 36, 4, 1, 1, 45, 7, 1, 0, 0, 0, 42, 4, 4, 0, 0.214, 0.287, 0.268, 0.554, 0.262, 52.8
2006, 한화, 26, 95, 187, 161, 14, 39, 7, 0, 1, 49, 11, 2, 1, 1, 0, 29, 5, 8, 2, 0.242, 0.307, 0.304, 0.612, 0.280, 72.8
2007, 한화, 27, 118, 363, 313, 33, 81, 15, 1, 2, 104, 22, 6, 5, 0, 0, 51, 8, 13, 2, 0.259, 0.331, 0.332, 0.664, 0.306, 83.3
2008, 한화, 28, 122, 360, 314, 29, 68, 13, 2, 0, 85, 32, 5, 0, 2, 0, 52, 9, 10, 2, 0.217, 0.291, 0.271, 0.562, 0.267, 54.9
2011, 한화, 31, 131, 485, 398, 49, 107, 12, 3, 3, 134, 39, 16, 10, 6, 1, 66, 6, 33, 2, 0.269, 0.352, 0.337, 0.689, 0.309, 82.3
2012, 한화, 32, 112, 344, 272, 41, 61, 11, 1, 3, 83, 29, 7, 8, 5, 1, 58, 8, 17, 1, 0.224, 0.352, 0.305, 0.657, 0.307, 88.2
2013, 한화, 33, 101, 322, 260, 45, 68, 13, 4, 0, 89, 25, 5, 4, 6, 0, 40, 7, 6, 3, 0.262, 0.383, 0.342, 0.725, 0.347, 103.5
2014, 한화, 34, 77, 203, 175, 23, 50, 8, 1, 1, 63, 21, 3, 1, 0, 0, 40, 4, 4, 0, 0.286, 0.372, 0.360, 0.732, 0.340, 83.1
2015, 한화, 35, 35, 75, 61, 7, 14, 4, 0, 0, 18, 8, 0, 3, 1, 0, 18, 1, 5, 0, 0.230, 0.329, 0.295, 0.624, 0.281, 51.8
