year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1989, 빙그레, 22, 69, 44, 40, 17, 7, 1, 0, 0, 8, 2, 2, 2, 2, 0, 10, 1, 1, 0, 0.175, 0.233, 0.200, 0.433, 0.214, 24.3
1990, 빙그레, 23, 58, 47, 41, 13, 10, 1, 0, 0, 11, 5, 6, 2, 0, 0, 4, 1, 1, 0, 0.244, 0.326, 0.268, 0.594, 0.290, 72.9
1991, 빙그레, 24, 83, 160, 134, 14, 23, 2, 0, 1, 28, 9, 3, 3, 1, 0, 39, 1, 5, 1, 0.172, 0.277, 0.209, 0.486, 0.239, 38.7
1992, 빙그레, 25, 103, 223, 198, 26, 50, 12, 3, 2, 74, 20, 5, 3, 4, 0, 34, 3, 6, 2, 0.253, 0.309, 0.374, 0.683, 0.306, 79.2
1993, 빙그레, 26, 52, 89, 75, 8, 16, 2, 1, 2, 26, 11, 0, 1, 1, 0, 15, 2, 4, 0, 0.213, 0.306, 0.347, 0.653, 0.298, 90.3
1994, 한화, 27, 97, 239, 208, 24, 50, 7, 0, 3, 66, 15, 4, 3, 4, 0, 35, 4, 8, 2, 0.240, 0.307, 0.317, 0.625, 0.287, 77.9
1995, 한화|태평양, 28, 53, 56, 48, 2, 7, 1, 0, 0, 8, 3, 0, 0, 1, 0, 12, 0, 2, 1, 0.146, 0.222, 0.167, 0.389, 0.187, 12.1
, 한화, 28, 5, 5, 5, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.400, 0.400, 0.600, 1.000, 0.452, 197.2
, 태평양, 28, 48, 51, 43, 2, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0.116, 0.204, 0.116, 0.320, 0.161, -6.0
1996, 현대, 29, 55, 113, 100, 9, 27, 1, 1, 0, 30, 8, 1, 1, 1, 0, 23, 2, 4, 0, 0.270, 0.330, 0.300, 0.630, 0.292, 82.0
