year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2001, 두산, 22, 36, 86, 81, 10, 19, 2, 0, 3, 30, 15, 2, 0, 0, 0, 14, 4, 0, 2, 0.235, 0.256, 0.370, 0.626, 0.278, 51.1
2002, 두산, 23, 45, 70, 65, 9, 20, 5, 0, 3, 34, 13, 2, 0, 0, 0, 14, 0, 0, 0, 0.308, 0.357, 0.523, 0.880, 0.384, 140.3
