year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1982, 해태, 26, 75, 330, 282, 48, 76, 12, 1, 11, 123, 36, 53, 17, 3, 2, 18, 4, 1, 2, 0.270, 0.368, 0.436, 0.804, 0.365, 122.6
1983, 해태, 27, 96, 419, 374, 45, 103, 13, 1, 6, 136, 26, 48, 22, 6, 3, 34, 7, 2, 2, 0.275, 0.345, 0.364, 0.709, 0.331, 109.8
1984, 해태, 28, 62, 274, 245, 29, 59, 9, 0, 2, 74, 17, 41, 12, 2, 0, 20, 7, 5, 0, 0.241, 0.309, 0.302, 0.611, 0.288, 77.6
1985, 해태, 29, 92, 361, 316, 38, 88, 11, 4, 4, 119, 38, 39, 19, 3, 0, 23, 4, 6, 3, 0.278, 0.349, 0.377, 0.726, 0.337, 108.1
1986, 해태, 30, 96, 297, 258, 32, 48, 6, 1, 1, 59, 20, 22, 5, 2, 0, 20, 4, 11, 2, 0.186, 0.259, 0.229, 0.487, 0.232, 39.7
1987, 해태, 31, 63, 204, 175, 20, 40, 6, 0, 0, 46, 10, 16, 8, 0, 1, 15, 3, 10, 2, 0.229, 0.294, 0.263, 0.557, 0.258, 49.8
1988, 태평양, 32, 89, 343, 309, 35, 93, 11, 5, 3, 123, 34, 26, 14, 3, 1, 8, 9, 11, 4, 0.301, 0.337, 0.398, 0.735, 0.329, 101.5
1989, 태평양, 33, 113, 437, 383, 48, 100, 23, 1, 1, 128, 28, 62, 22, 1, 3, 19, 8, 14, 3, 0.261, 0.324, 0.334, 0.658, 0.305, 84.4
1990, 태평양, 34, 98, 376, 336, 48, 85, 9, 1, 0, 96, 27, 48, 20, 1, 1, 21, 7, 6, 1, 0.253, 0.319, 0.286, 0.605, 0.292, 72.6
1991, LG, 35, 58, 155, 139, 21, 21, 1, 2, 0, 26, 7, 8, 7, 1, 0, 9, 3, 4, 1, 0.151, 0.212, 0.187, 0.399, 0.192, 3.9
