year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2011, 한화, 19, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, 
2014, 한화, 22, 41, 103, 86, 11, 19, 2, 3, 1, 30, 7, 0, 0, 2, 0, 28, 1, 2, 0, 0.221, 0.337, 0.349, 0.686, 0.316, 65.6
2015, 한화, 23, 120, 376, 311, 50, 80, 7, 4, 2, 101, 27, 4, 3, 5, 1, 58, 3, 18, 3, 0.257, 0.348, 0.325, 0.673, 0.304, 66.4
2016, 한화, 24, 46, 116, 101, 16, 16, 3, 2, 1, 26, 7, 0, 0, 2, 0, 30, 5, 4, 1, 0.158, 0.232, 0.257, 0.490, 0.223, 10.5
2017, 한화, 25, 59, 93, 84, 17, 18, 2, 1, 0, 22, 4, 1, 1, 1, 0, 19, 1, 0, 0, 0.214, 0.290, 0.262, 0.552, 0.264, 44.1
2018, 한화, 26, 77, 289, 245, 42, 68, 11, 1, 5, 96, 27, 6, 3, 4, 0, 59, 7, 1, 1, 0.278, 0.382, 0.392, 0.774, 0.353, 101.4
2019, 한화, 27, 52, 135, 113, 21, 27, 4, 0, 0, 31, 12, 1, 2, 3, 0, 32, 3, 3, 1, 0.239, 0.341, 0.274, 0.615, 0.297, 77.6
2020, 한화, 28, 94, 238, 193, 25, 44, 7, 1, 4, 65, 19, 1, 2, 3, 0, 64, 2, 5, 2, 0.228, 0.352, 0.337, 0.689, 0.322, 86.8
2021, 한화|KIA, 29, 26, 39, 33, 3, 5, 0, 0, 0, 5, 1, 1, 0, 1, 0, 13, 0, 0, 0, 0.152, 0.282, 0.152, 0.434, 0.237, 31.3
, KIA, 29, 13, 13, 11, 2, 2, 0, 0, 0, 2, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0.182, 0.308, 0.182, 0.490, 0.263, 47.5
, 한화, 29, 13, 26, 22, 1, 3, 0, 0, 0, 3, 0, 1, 0, 0, 0, 10, 0, 0, 0, 0.136, 0.269, 0.136, 0.406, 0.224, 23.1
